Streamliner,md5checksum,sat,SRTime,solverTime,solverTimeOut,nNodes,SRMemOut,SRTimeOut,Seed,baseSolverTime,baseSRTime,totalTime,baseTotalTime,solverTimeReduction,totalTimeReduction
10,ee4850b8bd52d2b886dce224755ddab8,True,12.2,2.4,0,1565.0,0,0,2090072651,12.3,12.337,14.6,24.637,0.8048780487804877,0.4073953809311199
10,a50b083538ea1cc420be003c26932859,True,10.574000000000002,19.2,0,237981.0,0,0,388100837,24.2,6.8210000000000015,29.774,31.021,0.2066115702479339,0.04019857515876341
2,f701319ad05cdd07082620e431ec5cc8,False,1.436,0.0,0,0.0,0,0,83764746,15.7,0.927,1.436,16.627,-inf,-inf
2,fa464f8958d094809650834c5fd6211f,False,5.083,0.1,0,0.0,0,0,1239644459,18.9,1.922,5.183,20.822,-inf,-inf
10,37af0b9f06a9513195cb223806ffb738,True,15.800999999999998,34.9,0,282480.0,0,0,2071023479,19.7,8.079,50.70099999999999,27.779,-0.7715736040609137,-0.8251556931495012
2,105d34124fab57f00515544c0f2da489,False,4.76,0.2,0,0.0,0,0,78986094,20.2,1.295,4.96,21.494999999999997,-inf,-inf
10,e3472757518fed8f4ee7b818f5d6b549,True,9.248,33.9,0,276865.0,0,0,744323180,16.7,3.432,43.147999999999996,20.131999999999998,-1.029940119760479,-1.1432545201668984
2,0362f62a05a67ecd1d403264621bf28c,False,2.4019999999999997,0.1,0,0.0,0,0,973248006,14.9,2.611,2.502,17.511,-inf,-inf
2,dedbd31150f3411a10b6d1e0dc248018,False,1.232,0.0,0,0.0,0,0,1013400673,13.0,3.1260000000000003,1.232,16.126,-inf,-inf
10,8810968153c337f6d5e495f331c1d84d,True,19.346,3.0,0,10452.0,0,0,860459089,18.0,22.286,22.346,40.286,0.8333333333333334,0.4453159906667329
10,6921f5e105773734c046fd35fe5725af,True,8.419,35.4,0,391290.0,0,0,744323180,28.0,3.017,43.819,31.017,-0.26428571428571423,-0.41274139987748665
10,7ba2587394e896bb74f3fe9cab31ad6e,True,12.399000000000001,7.7,0,20545.0,0,0,2016905178,14.0,8.533999999999999,20.099,22.534,0.45,0.10805893316765772
10,589f63cf645957ed94e6b25564602a7e,True,6.818,41.3,0,506626.0,0,0,1619106388,17.8,3.286,48.117999999999995,21.086000000000002,-1.3202247191011234,-1.2819880489424258
2,6781ab9a96fb3bc36d91327e8fc3dbd9,False,0.726,0.0,0,0.0,0,0,1442484079,12.4,3.252,0.726,15.652000000000001,-inf,-inf
