BaseModelTime,Instance,RunId,SavileRowClauseOut,SavileRowTimeOut,SavileRowTotalTime,Seed,SolverFileHash,SolverNodes,SolverSatisfiable,SolverTimeOut,SolverSolveTime,Streamliner,backjumps,baseMem,boolVariables,failures,initTime,intVars,nogoods,objective,peakDepth,peakMem,propagations,propagators,randomSeed,restarts,solveTime,time,trailMem,variables,SavileRowMemOut
300.0,22740af0bf889d1fee41e166e25fc1aa.param,1.0,0.0,0.0,0.818,69538093.0,ecbdab5c26ac5689622a6b9583780a27,1392071.0,1.0,0.0,292.444,4,63848.0,0.0,9491.0,1236898.0,0.031,1098.0,1236898.0,-1.0,89.0,0.0,24318849.0,163.0,69538093.0,2079.0,292.353,292.384,0.04,10591.0,False
300.0,22740af0bf889d1fee41e166e25fc1aa.param,2.0,0.0,0.0,0.818,69538093.0,ecbdab5c26ac5689622a6b9583780a27,1392071.0,1.0,0.0,288.462,4,63848.0,0.0,9491.0,1236898.0,0.031,1098.0,1236898.0,-1.0,89.0,0.0,24318849.0,163.0,69538093.0,2079.0,288.367,288.39799999999997,0.04,10591.0,False
300.0,f7c9950bf1a777fac926a0b2b6a9a161.param,0.0,0.0,0.0,0.556,1013400673.0,58d728361bba4cacab027b64ce4e590b,714700.0,1.0,0.0,40.603,4-12,42983.0,0.0,3887.0,639755.0,0.012,354.0,639755.0,-1.0,61.0,0.0,11699848.0,89.0,1013400673.0,1230.0,40.543,40.555,0.01,4243.0,False
300.0,f7c9950bf1a777fac926a0b2b6a9a161.param,1.0,0.0,0.0,0.534,1013400673.0,58d728361bba4cacab027b64ce4e590b,714700.0,1.0,0.0,41.614,4-12,42983.0,0.0,3887.0,639755.0,0.012,354.0,639755.0,-1.0,61.0,0.0,11699848.0,89.0,1013400673.0,1230.0,41.553000000000004,41.565,0.01,4243.0,False
300.0,f7c9950bf1a777fac926a0b2b6a9a161.param,2.0,0.0,0.0,0.604,1013400673.0,58d728361bba4cacab027b64ce4e590b,714700.0,1.0,0.0,41.437,4-12,42983.0,0.0,3887.0,639755.0,0.012,354.0,639755.0,-1.0,61.0,0.0,11699848.0,89.0,1013400673.0,1230.0,41.376999999999995,41.388999999999996,0.01,4243.0,False
300.0,80b01d9b15d6a135cd05b1f787ebcd19.param,0.0,0.0,0.0,0.8320000000000001,277159353.0,c64cd51407e20590c4de7f6dc0156c24,184321.0,1.0,0.0,8.179,4-17,64760.0,0.0,10051.0,112558.0,0.025,618.0,112558.0,-1.0,93.0,0.0,3922259.0,155.0,277159353.0,255.0,8.109,8.134,0.02,10671.0,False
300.0,80b01d9b15d6a135cd05b1f787ebcd19.param,1.0,0.0,0.0,0.863,277159353.0,c64cd51407e20590c4de7f6dc0156c24,184321.0,1.0,0.0,8.189,4-17,64760.0,0.0,10051.0,112558.0,0.025,618.0,112558.0,-1.0,93.0,0.0,3922259.0,155.0,277159353.0,255.0,8.117,8.142000000000001,0.02,10671.0,False
300.0,80b01d9b15d6a135cd05b1f787ebcd19.param,2.0,0.0,0.0,0.7879999999999999,277159353.0,c64cd51407e20590c4de7f6dc0156c24,184321.0,1.0,0.0,8.384,4-17,64760.0,0.0,10051.0,112558.0,0.025,618.0,112558.0,-1.0,93.0,0.0,3922259.0,155.0,277159353.0,255.0,8.31,8.335,0.02,10671.0,False
300.0,cb6d5124e0f327b04fb2a9032c970025.param,0.0,0.0,0.0,0.529,388100837.0,37cb8cdab09939f5598b2474ff36159b,1643.0,1.0,0.0,0.09,4-17,518.0,0.0,5372.0,1008.0,0.013999999999999999,338.0,1008.0,-1.0,33.0,0.0,34347.0,93.0,388100837.0,6.0,0.04,0.054000000000000006,0.01,5712.0,False
300.0,cb6d5124e0f327b04fb2a9032c970025.param,1.0,0.0,0.0,0.53,388100837.0,37cb8cdab09939f5598b2474ff36159b,1643.0,1.0,0.0,0.09,4-17,518.0,0.0,5372.0,1008.0,0.013999999999999999,338.0,1008.0,-1.0,33.0,0.0,34347.0,93.0,388100837.0,6.0,0.039,0.053,0.01,5712.0,False
300.0,cb6d5124e0f327b04fb2a9032c970025.param,2.0,0.0,0.0,0.529,388100837.0,37cb8cdab09939f5598b2474ff36159b,1643.0,1.0,0.0,0.091,4-17,518.0,0.0,5372.0,1008.0,0.013999999999999999,338.0,1008.0,-1.0,33.0,0.0,34347.0,93.0,388100837.0,6.0,0.039,0.053,0.01,5712.0,False
300.0,a68a8221b3cf1503f661c3f0550f8242.param,0.0,0.0,0.0,0.467,1620541406.0,ee6223cae1ad7cd1971ad0beb2bd9c84,1456834.0,1.0,0.0,144.454,4-12,84190.0,0.0,2937.0,1315995.0,0.009000000000000001,253.0,1315995.0,-1.0,38.0,0.0,23862460.0,80.0,1620541406.0,2287.0,144.39700000000005,144.406,0.01,3192.0,False
300.0,a68a8221b3cf1503f661c3f0550f8242.param,1.0,0.0,0.0,0.42,1620541406.0,ee6223cae1ad7cd1971ad0beb2bd9c84,1456834.0,1.0,0.0,146.678,4-12,84190.0,0.0,2937.0,1315995.0,0.009000000000000001,253.0,1315995.0,-1.0,38.0,0.0,23862460.0,80.0,1620541406.0,2287.0,146.616,146.625,0.01,3192.0,False
300.0,a68a8221b3cf1503f661c3f0550f8242.param,2.0,0.0,0.0,0.43799999999999994,1620541406.0,ee6223cae1ad7cd1971ad0beb2bd9c84,1456834.0,1.0,0.0,149.46,4-12,84190.0,0.0,2937.0,1315995.0,0.009000000000000001,253.0,1315995.0,-1.0,38.0,0.0,23862460.0,80.0,1620541406.0,2287.0,149.40200000000004,149.411,0.01,3192.0,False
300.0,6a519f050633eadb7959d07d59137f3c.param,0.0,0.0,0.0,0.43,1100722462.0,2f85de46e72a90d3bb4c6685dd172cf7,23374.0,1.0,0.0,0.84,4-17,1099.0,0.0,3304.0,20680.0,0.009000000000000001,231.0,20680.0,-1.0,56.0,0.0,334752.0,69.0,1100722462.0,63.0,0.7909999999999999,0.8,0.01,3537.0,False
300.0,6a519f050633eadb7959d07d59137f3c.param,1.0,0.0,0.0,0.44299999999999995,1100722462.0,2f85de46e72a90d3bb4c6685dd172cf7,23374.0,1.0,0.0,0.894,4-17,1099.0,0.0,3304.0,20680.0,0.009000000000000001,231.0,20680.0,-1.0,56.0,0.0,334752.0,69.0,1100722462.0,63.0,0.836,0.845,0.01,3537.0,False
300.0,6a519f050633eadb7959d07d59137f3c.param,2.0,0.0,0.0,0.5,1100722462.0,2f85de46e72a90d3bb4c6685dd172cf7,23374.0,1.0,0.0,0.825,4-17,1099.0,0.0,3304.0,20680.0,0.009000000000000001,231.0,20680.0,-1.0,56.0,0.0,334752.0,69.0,1100722462.0,63.0,0.7759999999999999,0.785,0.01,3537.0,False
300.0,f016aa1df174cc6436a8d2977ba0d952.param,0.0,0.0,0.0,0.491,1607214242.0,800e1f9bd95c0e02aecb9e653ba0f3c5,4606.0,1.0,0.0,0.168,4-17,765.0,0.0,4663.0,3327.0,0.012,296.0,3327.0,-1.0,43.0,0.0,84878.0,78.0,1607214242.0,15.0,0.11800000000000001,0.13,0.01,4961.0,False
300.0,f016aa1df174cc6436a8d2977ba0d952.param,1.0,0.0,0.0,0.506,1607214242.0,800e1f9bd95c0e02aecb9e653ba0f3c5,4606.0,1.0,0.0,0.16899999999999998,4-17,765.0,0.0,4663.0,3327.0,0.012,296.0,3327.0,-1.0,43.0,0.0,84878.0,78.0,1607214242.0,15.0,0.11900000000000001,0.131,0.01,4961.0,False
300.0,f016aa1df174cc6436a8d2977ba0d952.param,2.0,0.0,0.0,0.578,1607214242.0,800e1f9bd95c0e02aecb9e653ba0f3c5,4606.0,1.0,0.0,0.168,4-17,765.0,0.0,4663.0,3327.0,0.012,296.0,3327.0,-1.0,43.0,0.0,84878.0,78.0,1607214242.0,15.0,0.11800000000000001,0.13,0.01,4961.0,False
300.0,1edf557f34df5d0c553e4632b24cb0d3.param,0.0,0.0,0.0,0.42100000000000004,1965498196.0,4813d8496b02bb0991ff4c668daa791c,2175.0,1.0,0.0,0.127,4-17,460.0,0.0,3986.0,1596.0,0.019,282.0,1596.0,-1.0,25.0,0.0,43325.0,66.0,1965498196.0,7.0,0.063,0.08199999999999999,0.01,4270.0,False
300.0,1edf557f34df5d0c553e4632b24cb0d3.param,1.0,0.0,0.0,0.436,1965498196.0,4813d8496b02bb0991ff4c668daa791c,2175.0,1.0,0.0,0.091,4-17,460.0,0.0,3986.0,1596.0,0.011000000000000001,282.0,1596.0,-1.0,25.0,0.0,43325.0,66.0,1965498196.0,7.0,0.043,0.054000000000000006,0.01,4270.0,False
300.0,1edf557f34df5d0c553e4632b24cb0d3.param,2.0,0.0,0.0,0.479,1965498196.0,4813d8496b02bb0991ff4c668daa791c,2175.0,1.0,0.0,0.094,4-17,460.0,0.0,3986.0,1596.0,0.011000000000000001,282.0,1596.0,-1.0,25.0,0.0,43325.0,66.0,1965498196.0,7.0,0.044000000000000004,0.055,0.01,4270.0,False
