Streamliner,md5checksum,sat,SRTime,solverTime,solverTimeOut,nNodes,SRMemOut,SRTimeOut,Seed,baseSolverTime,baseSRTime,totalTime,baseTotalTime,solverTimeReduction,totalTimeReduction
110-7,f3bfbd134e49b885b2be8728478b67e8,True,112.689,21.392,0.0,-1.0,0,0.0,529417144,31.815,119.312,134.081,151.127,0.32761276127612765,0.11279255195961026
110-7,ca740f213498ff7ba4d826060470cece,False,11.63,301.0,1.0,-1.0,0,0.0,1809274823,18.537,10.144,312.63,28.680999999999997,-inf,-inf
110-7,82fbe2072d8866da95b3e44b8878cbd0,False,40.12,301.0,1.0,-1.0,0,0.0,898484186,70.402,48.892,341.12,119.29400000000001,-inf,-inf
5-3,20f36c3b1e3cec430bb3e5d8fe6e0e6c,True,76.399,7.335,0.0,-1.0,0,0.0,841814201,41.167,57.025,83.734,98.19200000000001,0.8218233050744528,0.14724213785237097
5-3,3d3dc51add490a40e3cdda6c4fc04cfa,True,21.244,7.532,0.0,-1.0,0,0.0,1323164217,18.364,17.23,28.776,35.594,0.589849705946417,0.19154913749508348
5-3,ffbdb969a8781a737dfa758a480f76a4,True,89.051,42.159,0.0,-1.0,0,0.0,1912589385,63.68,65.143,131.21,128.823,0.33795540201005025,-0.018529299892100014
5-3,8e0028e975a7272b5f86f861945937be,True,145.628,33.906,0.0,-1.0,0,0.0,1323164217,25.755,88.274,179.534,114.029,-0.31648223645894,-0.5744591288181077
110-7,fe768483f6c3c2ceffd13ce747ac0c3e,False,71.632,301.0,1.0,-1.0,0,0.0,1944277308,119.886,64.988,372.632,184.874,-inf,-inf
5-3,56a0d11d2fc01259a3d3d74c39378227,True,64.02600000000001,44.012,0.0,-1.0,0,0.0,1001249781,68.639,42.707,108.03800000000001,111.346,0.35879019216480423,0.02970919476227249
110-7,6b63ac903fcd4a9dd67c453808932bbb,False,111.45700000000001,301.0,1.0,-1.0,0,0.0,529417144,255.124,115.181,412.457,370.305,-inf,-inf
5-3,fd935e4ec4d61a3a6dae128a971c654a,True,27.246,45.047,0.0,-1.0,0,0.0,1323164217,41.64,21.713,72.29299999999999,63.353,-0.08182036503362143,-0.14111407510299417
110-7,8757fb04df68dc934ddd6df1db15d820,False,19.011,301.0,1.0,-1.0,0,0.0,1024168762,35.259,19.046,320.011,54.305,-inf,-inf
110-7,a7260f81961c6b0b44e97950906c6241,False,67.422,301.0,1.0,-1.0,0,0.0,472156590,63.904,67.081,368.422,130.985,-inf,-inf
110-7,1a12c993f4008174105a6443d6b09d08,False,40.805,301.0,1.0,-1.0,0,0.0,1037183978,68.911,36.025,341.805,104.936,-inf,-inf
110-7,cc416ee8aa2e8b9fd5f06cccc409b29a,False,57.742,301.0,1.0,-1.0,0,0.0,472156590,82.844,55.724,358.742,138.56799999999998,-inf,-inf
5-3,85b3d4346e5210ab5dcabd07cef5377c,True,157.605,67.03699999999999,0.0,-1.0,0,0.0,809507184,70.002,92.074,224.642,162.076,0.04235593268763755,-0.38602877662331253
5-3,edbb593b8807a106bc5db37e9ae7e9fc,True,155.877,29.104,0.0,-1.0,0,0.0,841814201,19.452,111.342,184.981,130.794,-0.4961957639317292,-0.4142927045583129
5-3,b940ac640a8013e80b1816492155fe54,True,87.189,53.071999999999996,0.0,-1.0,0,0.0,1001249781,95.497,67.683,140.261,163.18,0.4442547933442936,0.14045226130653274
110-7,fed10da063e69f7ac330c3057b9c5975,False,26.316,301.0,1.0,-1.0,0,0.0,390000007,41.493,29.673,327.316,71.166,-inf,-inf
110-7,86eb4cfd3bc2b26dac9bfee4dbe40f9c,False,46.94300000000001,301.0,1.0,-1.0,0,0.0,871604110,205.091,44.407,347.943,249.498,-inf,-inf
110-7,a9be418c88938282de5facba2a3eb5b6,False,49.681000000000004,301.0,1.0,-1.0,0,0.0,1346680148,22.626,46.617,350.681,69.243,-inf,-inf
110-7,5dee4266c3e7374c31903a927c7c56af,False,60.577,301.0,1.0,-1.0,0,0.0,390000007,63.286,55.629,361.577,118.91499999999999,-inf,-inf
5-3,3c2ad03d8cfc393d4b33393d70f599d3,True,29.236,9.993,0.0,-1.0,0,0.0,742222371,23.079,20.995,39.229,44.074,0.5670089691927727,0.10992875618278349
110-7,b5aa6fbaa287816f34ffb48aab2457f6,False,45.364,301.0,1.0,-1.0,0,0.0,73777461,75.602,41.192,346.364,116.79400000000001,-inf,-inf
110-7,93ea69ef356e71333d688ad167cec258,False,44.674,301.0,1.0,-1.0,0,0.0,1037183978,26.816,40.016,345.674,66.832,-inf,-inf
110-7,f0e531c4be91a26c2e1d48390f5febe7,False,80.685,301.0,1.0,-1.0,0,0.0,1809274823,94.533,66.41199999999999,381.685,160.945,-inf,-inf
5-3,34e0e0e4f3f8390af9e4344a50563f23,True,50.971000000000004,21.086,0.0,-1.0,0,0.0,1323164217,128.819,36.987,72.057,165.80599999999998,0.8363129662549779,0.5654137968469174
5-3,ea791e5a3a4ba8b0cb253be7acd1cacc,True,67.018,204.09400000000002,0.0,-1.0,0,0.0,1323164217,110.142,44.36,271.112,154.502,-0.8530079352109098,-0.7547475113590763
5-3,2126e6d78cf36119c491dbeed3015ed8,True,61.358999999999995,36.641999999999996,0.0,-1.0,0,0.0,1855736283,81.23899999999998,43.01300000000001,98.00099999999999,124.25199999999998,0.5489604746488754,0.21127225316292692
5-3,f9da8199864a1f0b6d5ac42fe8f14e39,True,57.336999999999996,21.839000000000002,0.0,-1.0,0,0.0,1323164217,95.52,36.579,79.176,132.099,0.7713672529313232,0.40063134467331313
5-3,1723daf38f8349f4edbfe430d27fe563,True,75.166,10.819,0.0,-1.0,0,0.0,1243161153,21.737,54.786,85.985,76.523,0.5022772231678704,-0.1236490989637103
