Streamliner,Instance,SolverSatisfiable,SavileRowTotalTime,SolverSolveTime,SolverTimeOut,SolverNodes,SavileRowMemOut,SavileRowTimeOut,BaseModelTime,Seed,RunId
260,89e38311d4936fddf46e0386eb47ed7c.param,False,202.525,299.5,1,583013.0,0,0,300,1619776526,0
260,1ee71447f3e5b8985af1a3742c03bac8.param,False,168.21200000000005,299.0,1,642013.0,0,0,300,1502197926,0
260,4739d9ba3f9bc4f93514cd969c991c74.param,False,193.236,299.7,1,320630.0,0,0,300,253356103,0
260,21635bd61cae1a142d7a26ba6a6020ba.param,False,167.38,301.2,1,1282004.0,0,0,300,156200301,0
260,c2a1db452f1bd4e8368414e287777afe.param,False,4.0539999999999985,299.0,1,3547507.0,0,0,300,253356103,0
260,e955899ae6798d0e343da8cb4e6ca04e.param,False,155.934,299.1,1,1170085.0,0,0,300,977178985,0
260,193dcd88769acafdb1189f74ae2c8732.param,True,135.784,12.0,0,24445.0,0,0,300,265427638,0
260,193dcd88769acafdb1189f74ae2c8732.param,True,147.764,13.4,0,18666.0,0,0,300,265427638,1
260,193dcd88769acafdb1189f74ae2c8732.param,True,156.259,6.0,0,16042.0,0,0,300,265427638,2
260,38c974144705c1a4f08e71e1e6937288.param,True,204.329,12.4,0,26350.0,0,0,300,1897117060,0
260,38c974144705c1a4f08e71e1e6937288.param,True,203.082,12.6,0,26350.0,0,0,300,1897117060,1
260,38c974144705c1a4f08e71e1e6937288.param,True,186.506,12.6,0,26350.0,0,0,300,1897117060,2
260,1f34c09b635f1f13178c9180f6ff6179.param,False,239.865,299.0,1,427748.0,0,0,300,1875093227,0
260,03ed772479441587cdc0677894b3ab73.param,False,168.60299999999995,299.8,1,1423675.0,0,0,300,1526514068,0
260,1a2ea6c1e796f72664f52c3b2d8a4348.param,True,191.056,13.5,0,17628.0,0,0,300,1502197926,0
260,1a2ea6c1e796f72664f52c3b2d8a4348.param,True,195.25,13.4,0,15485.0,0,0,300,1502197926,1
260,1a2ea6c1e796f72664f52c3b2d8a4348.param,True,192.38,13.9,0,17628.0,0,0,300,1502197926,2
260,675d530d59eb06f62cbbee28995c5dc1.param,False,156.42600000000004,299.0,1,1010639.0,0,0,300,1961732065,0
36,742f0ca5c268976f99edaa6d4df2236f.param,True,66.163,3.3,0,10370.0,0,0,300,977178985,0
36,742f0ca5c268976f99edaa6d4df2236f.param,True,67.975,3.4,0,10370.0,0,0,300,977178985,1
36,742f0ca5c268976f99edaa6d4df2236f.param,True,64.973,3.2,0,10370.0,0,0,300,977178985,2
260,bde9137e05f3a0e1991fad0bc6611641.param,False,197.458,299.0,1,1060777.0,0,0,300,1090662700,0
260,3479405d552e884811fce4aacc537f01.param,False,195.01,299.0,1,542366.0,0,0,300,156200301,0
260,5a8e2cedbfdee71b649206f60aa4e2eb.param,False,192.047,298.9,1,479261.0,0,0,300,1857323490,0
260,c8f2463b00ec38ebed5e2a7eb2047396.param,True,167.92,11.2,0,18953.0,0,0,300,18697845,0
260,c8f2463b00ec38ebed5e2a7eb2047396.param,True,165.34099999999995,12.0,0,16798.0,0,0,300,18697845,1
260,c8f2463b00ec38ebed5e2a7eb2047396.param,True,166.108,11.2,0,18555.0,0,0,300,18697845,2
260,7d058894fb6cb32c1f8aa7d8796a6d60.param,False,200.364,299.1,1,1351546.0,0,0,300,253356103,0
36,364811af5cc2d6aecb3c72f28b4c4c5e.param,True,4.2189999999999985,3.1,0,80535.0,0,0,300,1498545895,0
36,364811af5cc2d6aecb3c72f28b4c4c5e.param,True,4.267,3.1,0,80535.0,0,0,300,1498545895,1
36,364811af5cc2d6aecb3c72f28b4c4c5e.param,True,4.47,3.2,0,80535.0,0,0,300,1498545895,2
260,089c8da7fecfe2607631be91d1942a9a.param,False,203.661,299.0,1,458920.0,0,0,300,18697845,0
260,f650e7222a8a3f6dd7b606e017ef52fc.param,False,197.976,299.0,1,1140502.0,0,0,300,1637550472,0
36,6e2bb3372d4f9328bf5299cc5936e782.param,True,128.684,10.9,0,50038.0,0,0,300,156200301,0
36,6e2bb3372d4f9328bf5299cc5936e782.param,True,128.59,5.5,0,51583.0,0,0,300,156200301,1
36,6e2bb3372d4f9328bf5299cc5936e782.param,True,128.63,5.7,0,46754.0,0,0,300,156200301,2
36,4232297871333724f02d86a735ef15db.param,True,153.662,12.4,0,46242.0,0,0,300,1857323490,0
36,4232297871333724f02d86a735ef15db.param,True,182.549,11.2,0,46242.0,0,0,300,1857323490,1
36,4232297871333724f02d86a735ef15db.param,True,178.78599999999997,11.2,0,46242.0,0,0,300,1857323490,2
36,d8b47cb1ec9bec66216ba7d98c1f0915.param,True,197.979,6.2,0,42695.0,0,0,300,1857323490,0
36,d8b47cb1ec9bec66216ba7d98c1f0915.param,True,188.429,6.5,0,63206.0,0,0,300,1857323490,1
36,d8b47cb1ec9bec66216ba7d98c1f0915.param,True,198.272,6.6,0,63206.0,0,0,300,1857323490,2
36,08871f5ff5f58d3fcf42a99938acec28.param,True,156.241,5.4,0,43955.0,0,0,300,1619776526,0
36,08871f5ff5f58d3fcf42a99938acec28.param,True,164.13299999999995,5.6,0,43955.0,0,0,300,1619776526,1
36,08871f5ff5f58d3fcf42a99938acec28.param,True,177.838,5.8,0,43955.0,0,0,300,1619776526,2
36,d726830533ded40b51d8683fd4b1d807.param,True,145.069,5.3,0,37725.0,0,0,300,1940177851,0
36,d726830533ded40b51d8683fd4b1d807.param,True,153.703,5.4,0,37725.0,0,0,300,1940177851,1
36,d726830533ded40b51d8683fd4b1d807.param,True,157.615,5.9,0,37725.0,0,0,300,1940177851,2
36,d73810383376e707eb4827989c2a0959.param,True,199.453,12.3,0,58282.0,0,0,300,2135109677,0
36,d73810383376e707eb4827989c2a0959.param,True,196.545,12.7,0,59939.0,0,0,300,2135109677,1
36,d73810383376e707eb4827989c2a0959.param,True,178.403,12.5,0,59939.0,0,0,300,2135109677,2
36,22faf0aa260172668c9d5eb27f88176d.param,True,161.278,12.0,0,69317.0,0,0,300,253356103,0
36,22faf0aa260172668c9d5eb27f88176d.param,True,167.204,12.4,0,50325.0,0,0,300,253356103,1
36,22faf0aa260172668c9d5eb27f88176d.param,True,171.68900000000005,13.0,0,45107.0,0,0,300,253356103,2
36,5de816d61056375d8244e02bf3e65c51.param,True,10.651,50.4,0,1325749.0,0,0,300,1875093227,0
36,5de816d61056375d8244e02bf3e65c51.param,True,10.652,52.0,0,1325749.0,0,0,300,1875093227,1
36,5de816d61056375d8244e02bf3e65c51.param,True,10.004,50.8,0,1325749.0,0,0,300,1875093227,2
36,2886a83ea36b0aa74b084f9f760cf362.param,True,161.976,10.8,0,23258.0,0,0,300,290994298,0
36,2886a83ea36b0aa74b084f9f760cf362.param,True,156.661,10.7,0,23258.0,0,0,300,290994298,1
36,2886a83ea36b0aa74b084f9f760cf362.param,True,156.24200000000005,10.8,0,23258.0,0,0,300,290994298,2
36,3c99d857fe859b96bd289e8fcf747296.param,True,152.415,6.5,0,61234.0,0,0,300,844946483,0
