Instance,TotalTime,Satisfiable,Killed,TimeOut,Solver,conjure_RealTime,conjure_CPUTime,conjure_CPUUserTime,conjure_CPUSystemTime,conjure_CPUUsage,conjure_Timeout,savilerow_RealTime,savilerow_CPUTime,savilerow_CPUUserTime,savilerow_CPUSystemTime,savilerow_CPUUsage,savilerow_Timeout,lingeling_RealTime,lingeling_CPUTime,lingeling_CPUUserTime,lingeling_CPUSystemTime,lingeling_CPUUsage,lingeling_Timeout,solver_satisfiable,solver_conflicts,solver_ternaries,solver_binaries,solver_iterations,solver_reductions,solver_restarts,solver_decisions,solver_propagations,solver_percentageSimplifying,solver_percentageSearch,solver_randomSeed,solver_time
70629b2eae972d4358b3119d417b2ac7.param,98.65781,True,False,False,lingeling,0.45331,0.371933,0.359328,0.012605,82.0483,False,67.1263,90.1263,88.4521,1.67421,134.264,False,31.0782,30.963,30.2029,0.760083,99.6291,False,True,6799.0,62.0,74.0,2.0,2.0,106.0,573190.0,24126253.0,55.0,45.0,1909228284,29.3
9b734768ce549535a608de20e10e1f06.param,208.072904,True,False,False,lingeling,0.405904,0.369884,0.348457,0.021427,91.126,False,181.543,200.92,197.928,2.992,110.674,False,26.124,26.0246,25.0017,1.02296,99.6196,False,True,2018.0,125.0,117.0,0.0,0.0,27.0,335011.0,8374693.0,82.0,18.0,364773034,24.3
682d5b413d1619b72c0b10d37f73c45d.param,69.019076,True,False,False,lingeling,0.389006,0.370057,0.356502,0.013555,95.1289,False,7.16417,23.2954,22.6064,0.688993,325.165,False,61.4659,61.1667,61.0195,0.147208,99.5132,False,True,45908.0,2093.0,57.0,5.0,8.0,4081.0,3786565.0,118563057.0,12.0,88.0,1646195835,61.0
974a610bdddd1564f7c34bfe018a3056.param,66.82925300000001,True,False,False,lingeling,0.537423,0.508488,0.49248,0.016008,94.616,False,9.36473,26.9182,26.1603,0.757869,287.443,False,56.9271,56.7081,56.4755,0.232532,99.6152,False,True,67469.0,1961.0,47.0,2.0,13.0,628.0,2704979.0,107848727.0,21.0,79.0,750180309,56.2
bb6aa03221a129f5488541e329579498.param,196.36001800000005,True,False,False,lingeling,0.479218,0.444856,0.424659,0.020197,92.8296,False,173.818,192.155,189.134,3.02088,110.549,False,22.0628,21.9868,21.0953,0.891522,99.6556,False,True,9466.0,348.0,165.0,0.0,4.0,25.0,299106.0,9233641.0,77.0,22.0,364773034,20.4
1f6179f3aa3766952e5b8d6d0fbc4479.param,105.162663,True,False,False,lingeling,0.306063,0.365956,0.35397,0.011986,119.569,False,93.7008,108.954,106.998,1.95625,116.279,False,11.1558,11.1032,10.6498,0.453397,99.5285,False,True,4108.0,77.0,33.0,0.0,2.0,19.0,204985.0,5792775.0,79.0,21.0,1444739013,10.0
f36e0ff36635266ccfb6a903fdb75ea2.param,38.451732,True,False,False,lingeling,0.396032,0.387655,0.369737,0.017918,97.8848,False,11.8508,26.5849,25.6798,0.905142,224.33,False,26.2049,26.1077,25.9293,0.17836,99.6292,False,True,17369.0,313.0,17.0,3.0,4.0,76.0,1383670.0,50173272.0,26.0,74.0,81348047,25.7
d88ec4fcb7ab2d05a321f57844b3f0a7.param,172.823055,True,False,False,lingeling,0.395355,0.368093,0.357671,0.010422,93.1044,False,120.259,138.703,136.209,2.49448,115.337,False,52.1687,51.9834,51.0044,0.978959,99.6448,False,True,7755.0,73.0,61.0,2.0,3.0,236.0,1493379.0,66191375.0,45.0,55.0,750180309,50.2
a62fcdf26a18f2e46c5c6a875cf77333.param,173.729111,True,False,False,lingeling,0.380011,0.367034,0.339574,0.02746,96.5851,False,160.976,174.464,171.817,2.64663,108.379,False,12.3731,12.3294,11.7614,0.568003,99.6471,False,True,1062.0,12.0,18.0,0.0,0.0,11.0,169884.0,4289972.0,85.0,15.0,569459731,10.9
0bdd9d6a627cbf8ecd2ea293f9e3e680.param,51.505399,True,False,False,lingeling,0.416699,0.384759,0.353668,0.031091,92.335,False,10.2879,26.6803,25.9215,0.758863,259.337,False,40.8008,40.6468,40.4436,0.203278,99.6227,False,True,34127.0,1701.0,28.0,4.0,5.0,521.0,2456793.0,85840282.0,27.0,73.0,393115690,40.3
c2a3e6844fa5c963b4b23347bd1562d8.param,56.587451,True,False,False,lingeling,0.373971,0.3645,0.349253,0.015247,97.4674,False,7.36748,22.3192,21.6314,0.687808,302.942,False,48.846,48.8716,48.7102,0.1614,100.052,False,True,29883.0,1786.0,24.0,4.0,4.0,1958.0,3528377.0,104846502.0,19.0,81.0,1724245322,48.4
25a936f1dc6908d97dcba6f9fda76867.param,250.826409,True,False,False,lingeling,0.437109,0.407458,0.385768,0.02169,93.2166,False,212.804,231.094,228.084,3.00978,108.594,False,37.5853,37.4593,36.1207,1.33859,99.6648,False,True,4841.0,73.0,56.0,2.0,2.0,38.0,343465.0,18434458.0,80.0,20.0,132362068,35.1
43454cda5a1f62392d7726614bddfeaf.param,129.655744,True,False,False,lingeling,0.403744,0.369351,0.35735,0.012001,91.4815,False,114.978,130.631,128.291,2.33999,113.614,False,14.274,14.2206,13.6535,0.567077,99.6261,False,True,1053.0,5.0,1.0,0.0,0.0,16.0,389350.0,7726024.0,73.0,27.0,1646195835,13.0
51196d82a8663d563cecc87bd08b28c4.param,152.152842,True,False,False,lingeling,0.361542,0.357898,0.345869,0.012029,98.9921,False,26.1493,43.9267,42.507,1.41969,167.984,False,125.642,124.94,124.371,0.568801,99.4411,False,True,53116.0,566.0,30.0,0.0,13.0,1281.0,4975900.0,238983122.0,11.0,89.0,24629714,124.2
25a31edd3804a1c2ef4421b436c4e174.param,129.617003,True,False,False,lingeling,0.387903,0.368151,0.3522,0.015951,94.908,False,11.9491,30.7972,29.8515,0.945747,257.738,False,117.28,116.837,116.588,0.248719,99.6216,False,True,90911.0,2214.0,56.0,5.0,15.0,774.0,4740458.0,201446477.0,14.0,86.0,1474081920,116.5
65cac47056672511846a4573c2f790cd.param,21.489858,True,False,False,lingeling,0.710988,0.699682,0.675378,0.024304,98.4098,False,12.6999,29.2021,28.2771,0.925032,229.939,False,8.07897,8.0438,7.90034,0.143461,99.5646,False,True,2979.0,67.0,17.0,2.0,1.0,23.0,64907.0,2885074.0,89.0,11.0,1618562023,7.7
fb6de2f31bcfe14ef4d41ab737d5ba2a.param,33.403571,True,False,False,lingeling,0.434561,0.407434,0.391193,0.016241,93.7576,False,8.29531,24.4489,23.751,0.697837,294.732,False,24.6737,24.5822,24.4486,0.133524,99.629,False,True,12995.0,460.0,21.0,2.0,2.0,816.0,1623722.0,51129039.0,23.0,77.0,626340417,24.3
31334c25fb29524ef8736ff688d2a3ad.param,101.205228,True,False,False,lingeling,0.516758,0.47351,0.455067,0.018443,91.6309,False,9.97867,25.0729,24.2855,0.787439,251.265,False,90.7098,90.3784,90.0416,0.336822,99.6347,False,True,119238.0,2255.0,75.0,2.0,21.0,1444.0,4373739.0,186200357.0,24.0,76.0,1457301386,90.1
69d6e88dd78ea539b0bf0ea72a41fb32.param,31.411008,True,False,False,lingeling,0.388308,0.372812,0.35401,0.018802,96.0093,False,17.9537,36.2196,35.0171,1.20249,201.739,False,13.069,13.0236,12.6759,0.34772,99.6524,False,True,8839.0,56.0,43.0,2.0,4.0,20.0,101815.0,5228967.0,84.0,16.0,1724245322,12.5
a322bde0af92cb66c8b21a43bcb4e826.param,77.94604199999999,True,False,False,lingeling,0.377012,0.366605,0.349004,0.017601,97.2396,False,69.9432,86.0722,84.3234,1.74885,123.06,False,7.62583,7.59705,7.35787,0.239179,99.6226,False,True,710.0,6.0,10.0,0.0,0.0,14.0,199538.0,4200616.0,76.0,24.0,19371032,6.7
d9d0fbeae4d4d9cc00089ad62cd79051.param,175.491344,True,False,False,lingeling,0.384644,0.368369,0.348743,0.019626,95.7688,False,160.545,176.239,173.753,2.48537,109.775,False,14.5617,14.4998,13.9828,0.517013,99.575,False,True,1250.0,11.0,9.0,0.0,0.0,12.0,536803.0,10551311.0,69.0,31.0,24629714,13.0
d720c804907d364600a4627522146183.param,143.793672,True,False,False,lingeling,0.498972,0.49285,0.477879,0.014971,98.7731,False,128.64,143.737,141.304,2.43297,111.736,False,14.6547,14.597,13.9815,0.615511,99.6061,False,True,4508.0,12.0,2.0,0.0,2.0,13.0,376946.0,8497565.0,74.0,26.0,508299779,13.2
df0ce9eeb6db2606ad4ce6cc014a8244.param,13.908969,True,False,False,lingeling,0.380039,0.357695,0.337251,0.020444,94.1206,False,6.01733,21.8408,21.2026,0.638184,362.964,False,7.5116,7.49284,7.39716,0.09568,99.7502,False,True,5113.0,58.0,9.0,2.0,1.0,31.0,230939.0,7512394.0,65.0,35.0,750180309,7.2
847ffd11ccafa64b11c13d1cd6cc8719.param,35.166163,True,False,False,lingeling,0.418303,0.365368,0.356309,0.009059,87.3453,False,4.74376,17.7737,17.2345,0.53924,374.676,False,30.0041,29.8969,29.7524,0.144467,99.6426,False,True,54127.0,2994.0,27.0,6.0,9.0,1966.0,2473525.0,70127220.0,27.0,73.0,1457301386,29.8
8329438c2badf6a6c3e9059dc5d33b95.param,83.40451,True,False,False,lingeling,0.38714,0.366958,0.348423,0.018535,94.7869,False,74.7531,90.4075,88.6152,1.79226,120.941,False,8.26427,8.24956,7.99341,0.256152,99.8221,False,True,843.0,16.0,13.0,0.0,0.0,17.0,312645.0,6559050.0,67.0,33.0,1909228284,7.3
c4db254812a12633e2b686e0313beca8.param,224.871783,True,False,False,lingeling,0.405083,0.364938,0.347963,0.016975,90.0897,False,139.162,159.942,157.41,2.53223,114.933,False,85.3047,84.9967,83.9554,1.04138,99.6389,False,True,17034.0,94.0,67.0,2.0,5.0,407.0,3413858.0,130864125.0,29.0,71.0,393115690,83.2
9a731b7c5bade068efce9f345d5df42b.param,29.632724000000003,True,False,False,lingeling,0.400614,0.362387,0.348406,0.013981,90.4579,False,5.02381,19.376,18.8391,0.536854,385.683,False,24.2083,24.0851,24.0012,0.083878,99.491,False,True,18437.0,499.0,24.0,2.0,4.0,1737.0,1305134.0,44552498.0,26.0,74.0,508299779,24.0
b9af6c3d78bc9eea4ed4a775a150a873.param,94.969902,True,False,False,lingeling,0.396972,0.371388,0.355699,0.015689,93.5552,False,86.0101,101.187,99.4082,1.77847,117.645,False,8.56283,8.55764,8.2676,0.290032,99.9394,False,True,950.0,39.0,26.0,0.0,0.0,21.0,261727.0,6601391.0,67.0,33.0,81348047,7.5
fff641182da94be3ac00d568970bcefb.param,104.154376,True,False,False,lingeling,0.420886,0.400072,0.381275,0.018797,95.0547,False,7.85869,21.9604,21.2441,0.716266,279.441,False,95.8748,95.4903,95.2644,0.225914,99.5989,False,True,437639.0,1836.0,207.0,9.0,56.0,6824.0,4007308.0,226542057.0,16.0,84.0,508299779,95.2
d32bbdc81d1c99f15edaacf6724a5f9d.param,61.711982,True,False,False,lingeling,0.421162,0.382669,0.364101,0.018568,90.8603,False,55.0398,69.0093,67.4934,1.51592,125.381,False,6.25102,6.23668,6.03343,0.203254,99.7706,False,True,710.0,6.0,1.0,0.0,0.0,12.0,179335.0,3614488.0,78.0,22.0,508299779,5.6
d012d3d9005ea89a8b066decb286b5bc.param,78.893486,True,False,False,lingeling,0.410286,0.368755,0.357783,0.010972,89.8776,False,68.2216,85.4409,83.8761,1.56486,125.24,False,10.2616,10.2207,9.84313,0.377573,99.6016,False,True,1246.0,36.0,28.0,0.0,0.0,18.0,173542.0,4313734.0,81.0,19.0,569459731,9.4
e27e6a0228c451d95f9ef84d356abf12.param,170.25535200000002,True,False,False,lingeling,0.423552,0.393872,0.37133,0.022542,92.9926,False,14.7048,33.7794,32.6392,1.14025,229.716,False,155.127,154.572,154.17,0.401656,99.6419,False,True,258311.0,2519.0,159.0,4.0,37.0,2063.0,6854826.0,340396112.0,17.0,83.0,508299779,154.1
770edf2665579f452d0701dd9b9bbad0.param,202.507545,True,False,False,lingeling,0.409145,0.377256,0.363628,0.013628,92.206,False,14.0284,31.7033,30.5814,1.12189,225.993,False,188.07,187.769,187.352,0.416368,99.8397,False,True,104809.0,2453.0,59.0,4.0,18.0,4787.0,9638372.0,382206004.0,17.0,83.0,1724245322,187.3
f86f3562becc422bd6284cbc905b1365.param,58.601431,True,False,False,lingeling,0.385221,0.367529,0.349707,0.017822,95.4073,False,6.14311,20.3263,19.7732,0.553145,330.88,False,52.0731,51.8807,51.7053,0.175381,99.6304,False,True,51412.0,3438.0,26.0,5.0,8.0,4477.0,5173237.0,123479558.0,20.0,80.0,750180309,51.7
248cf46345642dec06bd6f60e26b9d8b.param,146.329967,True,False,False,lingeling,0.376467,0.36423,0.345682,0.018548,96.7495,False,120.039,136.997,134.55,2.4463,114.127,False,25.9145,25.8133,25.043,0.77025,99.6093,False,True,4280.0,24.0,17.0,0.0,2.0,26.0,233673.0,11353448.0,75.0,25.0,508299779,24.1
814ec2fba6eda2eb24eb0d29257e2bc3.param,73.50305,True,False,False,lingeling,0.38901,0.371671,0.354682,0.016989,95.5428,False,8.28824,23.3382,22.5864,0.75179,281.582,False,64.8258,64.5071,64.2671,0.239974,99.5084,False,True,110348.0,3960.0,39.0,3.0,19.0,4089.0,4477828.0,145776492.0,20.0,80.0,132362068,64.3
ef38d963f04ad43d85f8a60b9f1d9927.param,153.401723,True,False,False,lingeling,0.390523,0.363328,0.350219,0.013109,93.0363,False,120.064,139.715,137.223,2.4921,116.367,False,32.9472,32.827,32.1032,0.723769,99.6351,False,True,1992.0,16.0,9.0,2.0,0.0,170.0,739716.0,34170829.0,52.0,48.0,1444739013,31.0
e3272377e0475a4ec9ba04dc92ab1c5d.param,23.343881,True,False,False,lingeling,0.387031,0.372919,0.355339,0.01758,96.3538,False,7.41695,23.5694,22.885,0.68439,317.777,False,15.5399,15.4078,15.2514,0.156407,99.1496,False,True,14916.0,275.0,16.0,3.0,4.0,49.0,686075.0,23363878.0,49.0,51.0,1646195835,15.2
8f24324528c4a59ec59d8848bd498312.param,31.604828,True,False,False,lingeling,0.428918,0.398633,0.377122,0.021511,92.9392,False,7.86661,22.664,21.9192,0.744799,288.104,False,23.3093,23.2087,23.0737,0.135019,99.5685,False,True,11089.0,446.0,19.0,4.0,2.0,1011.0,1602677.0,50164038.0,24.0,76.0,19371032,22.9
9b53c5565eb688a0ef605badc1d9ad80.param,334.47471900000005,True,False,False,lingeling,0.396519,0.37297,0.345343,0.027627,94.061,False,307.151,322.219,319.195,3.02423,104.906,False,26.9272,26.8294,25.7024,1.127,99.6369,False,True,2583.0,162.0,175.0,0.0,0.0,18.0,227738.0,7096808.0,87.0,13.0,1457301386,24.9
d1c45340f44d924bf74958ce1768e1e4.param,79.70403900000001,True,False,False,lingeling,0.430899,0.382113,0.366324,0.015789,88.6781,False,8.73234,24.6371,23.857,0.780129,282.136,False,70.5408,70.2064,69.9643,0.242079,99.5259,False,True,27112.0,925.0,73.0,1.0,5.0,2477.0,3336995.0,113441595.0,21.0,79.0,19371032,69.9
fcbebeba5f3caf9c663b0a9830ffe76e.param,195.302237,True,False,False,lingeling,0.382137,0.371831,0.350933,0.020898,97.303,False,17.1031,34.1474,32.9564,1.19107,199.656,False,177.817,176.59,175.764,0.825925,99.3099,False,True,43088.0,1162.0,57.0,3.0,8.0,3909.0,9787612.0,380834362.0,11.0,89.0,569459731,175.8
02af295f35e793d3bf44ba210cd9dd0f.param,92.755059,True,False,False,lingeling,0.430809,0.430222,0.422279,0.007943,99.8637,False,8.92925,26.6118,25.8541,0.757698,298.03,False,83.395,83.1016,82.8382,0.263399,99.6481,False,True,42945.0,2045.0,42.0,3.0,7.0,3429.0,5262492.0,173533840.0,20.0,80.0,393115690,82.8
11c65e3781838c7e9311b477213671f7.param,337.26724199999995,True,False,False,lingeling,0.538442,0.52426,0.509547,0.014713,97.3661,False,318.395,333.872,330.885,2.98749,104.861,False,18.3338,18.2683,17.5633,0.704914,99.6427,False,True,1964.0,63.0,101.0,0.0,0.0,28.0,377340.0,10908907.0,72.0,28.0,1901258760,16.1
73cc78a5742c3e9df8903e55a55cbd8b.param,185.963435096,True,False,False,lingeling,0.000135096,0.379718,0.359914,0.019804,281072.0,False,171.767,188.195,185.216,2.97857,109.564,False,14.1963,14.1436,13.5611,0.582542,99.629,False,True,13328.0,202.0,129.0,0.0,6.0,17.0,214838.0,7832556.0,78.0,22.0,19371032,12.4
2c38cf99590ebfe4096453ddda9f3d28.param,260.753552,True,False,False,lingeling,0.410952,0.520484,0.501521,0.018963,126.653,False,218.29,239.796,236.719,3.077,109.852,False,42.0526,41.8966,40.9284,0.968216,99.629,False,True,2310.0,32.0,30.0,2.0,0.0,92.0,780359.0,38869646.0,55.0,45.0,750180309,38.8
6fd25daaf53281ca39b7c081f034bc69.param,76.200087,True,False,False,lingeling,0.399047,0.374724,0.359732,0.014992,93.9047,False,66.126,87.6971,86.0548,1.64236,132.621,False,9.67504,9.6324,9.32266,0.30974,99.5592,False,True,1005.0,12.0,11.0,2.0,0.0,24.0,73973.0,3371703.0,84.0,16.0,508299779,8.4
c9f1dbf15cea864a429175368029460a.param,168.56846009999998,True,False,False,lingeling,0.0558601,0.371782,0.360938,0.010844,665.56,False,154.557,169.706,167.285,2.42018,109.801,False,13.9556,13.4343,12.8853,0.549035,96.265,False,True,2765.0,122.0,83.0,0.0,0.0,17.0,200304.0,5536473.0,78.0,21.0,1646195835,12.0
f535924930c0e8cb1f674f115f2d5e8f.param,128.127264,True,False,False,lingeling,0.395364,0.361285,0.347016,0.014269,91.3804,False,112.459,127.91,125.636,2.27385,113.74,False,15.2729,14.8926,14.4363,0.456281,97.5098,False,True,1070.0,4.0,8.0,0.0,0.0,6.0,584688.0,10538194.0,64.0,36.0,1724245322,13.5
157663ea82c8da000a05e011884fbcd8.param,32.947937,True,False,False,lingeling,0.391027,0.378844,0.362206,0.016638,96.8844,False,7.51211,21.477,20.734,0.742931,285.898,False,25.0448,24.9403,24.8101,0.130238,99.5829,False,True,28540.0,552.0,42.0,3.0,7.0,216.0,1181338.0,41434027.0,27.0,73.0,393115690,24.7
efa36531a4ec49664a770cb9d09bf10b.param,53.524312,True,False,False,lingeling,0.457912,0.436023,0.42429,0.011733,95.2198,False,23.8254,43.576,42.2147,1.3613,182.897,False,29.241,29.1332,28.4734,0.659775,99.6311,False,True,29984.0,66.0,47.0,1.0,11.0,212.0,693270.0,33891686.0,52.0,48.0,508299779,28.4
bf3202e4a4a52128aabc5aad3ca7a2d6.param,222.385205,True,False,False,lingeling,0.384905,0.365135,0.349163,0.015972,94.8636,False,172.725,189.259,186.486,2.77258,109.573,False,49.2753,49.096,47.8764,1.21967,99.6361,False,True,6399.0,64.0,52.0,2.0,2.0,156.0,1031969.0,51474276.0,54.0,46.0,508299779,47.0
51ebc73573626fb2d9f2c4da1420b77d.param,29.964219,True,False,False,lingeling,0.456359,0.425881,0.405903,0.019978,93.3215,False,4.25616,17.8365,17.3283,0.508123,419.074,False,25.2517,25.1498,25.0312,0.118572,99.5964,False,True,50111.0,2752.0,50.0,5.0,9.0,2691.0,2047983.0,54209359.0,30.0,70.0,24629714,25.0
e14a00a9b46d8e125f36b79bcf4a3c18.param,97.88123199999998,True,False,False,lingeling,0.410322,0.376839,0.359262,0.017577,91.8398,False,89.4498,104.864,102.898,1.96503,117.232,False,8.02111,7.99069,7.72769,0.262992,99.6207,False,True,931.0,3.0,7.0,0.0,0.0,11.0,232581.0,4795951.0,74.0,26.0,393115690,6.9
172f8e8cf5a9a4a4b43a91e59f11faa4.param,76.833281092,True,False,False,lingeling,0.000121092,0.370976,0.357281,0.013695,306360.0,False,66.8792,84.2425,82.6533,1.58916,125.962,False,9.95396,9.9817,9.58364,0.398059,100.279,False,True,1440.0,27.0,26.0,0.0,0.0,16.0,148221.0,3560310.0,85.0,15.0,1457301386,8.9
bf226357c92a0a7133c9235816123e89.param,83.38144989599999,True,False,False,lingeling,0.000149896,0.359219,0.346256,0.012963,239646.0,False,19.6769,38.8384,37.6471,1.1913,197.381,False,63.7044,63.4561,62.9714,0.484651,99.6101,False,True,34550.0,542.0,41.0,2.0,8.0,108.0,3168141.0,121790689.0,22.0,78.0,508299779,62.9
bf443b6ae0750ae16aa9e7cfa2d34f3c.param,226.568328,True,False,False,lingeling,0.407028,0.374335,0.360793,0.013542,91.9679,False,173.771,192.477,189.563,2.91374,110.764,False,52.3903,52.1794,51.1528,1.02659,99.5975,False,True,2571.0,20.0,17.0,2.0,0.0,238.0,1045868.0,54647052.0,43.0,57.0,132362068,49.8
67337f3399955e20394c5f609699e3cf.param,179.484366,True,False,False,lingeling,0.385066,0.362479,0.345602,0.016877,94.1343,False,12.8863,33.2721,32.2869,0.9852,258.197,False,166.213,165.595,165.137,0.458141,99.6283,False,True,157708.0,2546.0,104.0,3.0,25.0,2534.0,6686466.0,302690536.0,19.0,81.0,1534100310,165.2
752f63e9533fee991f252716102d9fac.param,64.444003,True,False,False,lingeling,0.385383,0.364884,0.346317,0.018567,94.6809,False,58.0028,71.5889,70.0899,1.49909,123.423,False,6.05582,6.23484,6.02694,0.207905,102.956,False,True,778.0,4.0,0.0,0.0,0.0,7.0,117847.0,2324882.0,84.0,16.0,508299779,5.4
2a404aefb414d0c39e814b7e4580fac5.param,116.087796,True,False,False,lingeling,0.327896,0.36582,0.346906,0.018914,111.566,False,103.819,119.325,117.206,2.1193,114.936,False,11.9409,11.9015,11.4542,0.447289,99.6694,False,True,1472.0,67.0,60.0,0.0,0.0,9.0,253121.0,5465651.0,79.0,21.0,626340417,10.4
a8bcec0f4d0ca88ad343a694bb303834.param,23.929049,True,False,False,lingeling,0.404239,0.370998,0.355172,0.015826,91.7769,False,6.63131,24.6963,24.0787,0.617521,372.419,False,16.8935,16.7078,16.6112,0.096638,98.901,False,True,13468.0,607.0,53.0,3.0,3.0,1253.0,1334181.0,39794169.0,24.0,76.0,1909228284,16.6
cdd9e43dfa6fc4aca6ee9a8d60d9121b.param,275.618809,True,False,False,lingeling,0.399809,0.366345,0.351988,0.014357,91.63,False,262.04,280.34,277.313,3.02691,106.983,False,13.179,12.069,11.5948,0.474183,91.5774,False,True,2183.0,16.0,26.0,0.0,1.0,17.0,241524.0,6016062.0,74.0,26.0,81348047,10.0
7c7bc5b6bd8b2953d2d8c7855a94f972.param,204.532259,True,False,False,lingeling,0.408959,0.509709,0.494808,0.014901,124.636,False,170.795,189.335,186.801,2.53389,110.855,False,33.3283,33.2198,32.2676,0.952227,99.6744,False,True,4966.0,56.0,37.0,2.0,2.0,77.0,581113.0,28733947.0,63.0,37.0,1618562023,31.2
6d852ad4e8c266b68a8928239e3c29ad.param,26.000474,True,False,False,lingeling,0.285374,0.37483,0.355137,0.019693,131.347,False,8.8072,25.7866,25.0321,0.75447,292.79,False,16.9079,17.2387,17.0719,0.166818,101.957,False,True,12335.0,208.0,19.0,1.0,3.0,62.0,589619.0,20395606.0,49.0,51.0,1618562023,16.8
c72c62e532fb2dc8a1a85d64062aecf1.param,33.7562,True,False,False,lingeling,0.4605,0.437571,0.416659,0.020912,95.0208,False,19.1717,34.9737,33.6688,1.30485,182.423,False,14.124,14.0669,13.6426,0.424247,99.5956,False,True,5984.0,90.0,77.0,2.0,2.0,21.0,105521.0,4820557.0,87.0,13.0,364773034,13.1
b748836d9ec81af1931691db293c2aca.param,37.607429,True,False,False,lingeling,0.389529,0.362446,0.346953,0.015493,93.0472,False,12.4998,27.645,26.6594,0.985564,221.164,False,24.7181,24.6215,24.4156,0.205851,99.6091,False,True,11608.0,177.0,21.0,2.0,3.0,51.0,910548.0,33595121.0,44.0,56.0,1457301386,23.9
04fec28685353cc81d0a43666bc565a8.param,145.167755,True,False,False,lingeling,0.445655,0.400979,0.385221,0.015758,89.9752,False,126.506,139.698,137.098,2.59973,110.428,False,18.2161,18.1447,17.578,0.566651,99.6076,False,True,1084.0,6.0,5.0,0.0,0.0,11.0,329033.0,6924401.0,82.0,18.0,569459731,15.8
67e4617d04b38d9a57fb7f451f26569f.param,82.660652,True,False,False,lingeling,0.375152,0.366352,0.352313,0.014039,97.6543,False,68.3223,80.8717,79.3311,1.54065,118.368,False,13.9632,13.7195,13.085,0.634482,98.255,False,True,6253.0,223.0,154.0,0.0,2.0,23.0,160792.0,5369907.0,87.0,13.0,364773034,12.9
ca9fad63d87314cc9b9a025a94ce0422.param,59.46082,True,False,False,lingeling,0.40262,0.37648,0.361693,0.014787,93.5075,False,12.0345,30.4891,29.6279,0.861195,253.347,False,47.0237,46.8396,46.6034,0.236136,99.6085,False,True,63201.0,968.0,76.0,2.0,15.0,483.0,2559994.0,94238053.0,30.0,70.0,1724245322,46.5
fc35907448c5251a05f8a2957370ee8c.param,87.581099,True,False,False,lingeling,0.380799,0.381042,0.369121,0.011921,100.064,False,62.9691,79.7379,78.0917,1.64618,126.63,False,24.2312,24.1367,23.6606,0.476114,99.6097,False,True,2600.0,27.0,18.0,2.0,0.0,248.0,769605.0,36896131.0,39.0,61.0,24629714,23.2
ee39bb1362bb12f753c36019b58e96f1.param,95.622737,True,False,False,lingeling,0.401927,0.387518,0.370614,0.016904,96.415,False,8.46281,27.2227,26.5298,0.692842,321.674,False,86.758,86.3247,86.0678,0.256898,99.5006,False,True,51105.0,2032.0,53.0,3.0,8.0,4471.0,5411739.0,186533988.0,19.0,81.0,24629714,86.0
a56b3b6e3755687cc35d1ec3529908cb.param,109.773683,True,False,False,lingeling,0.397583,0.366817,0.351749,0.015068,92.2618,False,11.6171,28.0278,27.2252,0.802644,241.263,False,97.759,97.3879,97.1681,0.219805,99.6204,False,True,96144.0,2172.0,76.0,4.0,17.0,4189.0,5279226.0,205272687.0,15.0,85.0,1909228284,97.0
2be8c77df10eebb5b2d9474c218b8b69.param,188.93074500000003,True,False,False,lingeling,0.387445,0.365058,0.352629,0.012429,94.2219,False,173.513,193.819,191.104,2.71536,111.703,False,15.0303,14.9621,14.4015,0.560595,99.5458,False,True,1477.0,7.0,4.0,0.0,0.0,12.0,492530.0,10114306.0,71.0,29.0,132362068,13.4
fc6b0b17e81972fac179ee4e9693325c.param,225.728207,True,False,False,lingeling,0.458107,0.423846,0.404486,0.01936,92.5212,False,15.7611,32.3392,31.1381,1.20106,205.183,False,209.509,208.428,207.453,0.974771,99.4842,False,True,144889.0,3030.0,70.0,3.0,22.0,735.0,8717565.0,414933017.0,17.0,83.0,1457301386,207.8
fcd3b557e02866df52af1af9b0f2a0d2.param,59.92070209999999,True,False,False,lingeling,0.0720621,0.38756,0.374806,0.012754,537.814,False,50.9704,65.1196,63.6004,1.51928,127.76,False,8.87824,8.64276,8.28197,0.360794,97.3477,False,True,1034.0,26.0,10.0,0.0,0.0,21.0,151359.0,3661557.0,85.0,15.0,364773034,7.9
27f9c0565babe2505ad6fb5d0a154f72.param,81.759901,True,False,False,lingeling,0.380001,0.363928,0.348432,0.015496,95.7703,False,69.9604,86.609,84.7773,1.8317,123.797,False,11.4195,11.3769,10.9534,0.423506,99.6268,False,True,1086.0,2.0,2.0,0.0,0.0,10.0,287701.0,5837505.0,80.0,20.0,81348047,10.4
5a504d0226aadbd51968f69cdb6af320.param,175.28186399999998,True,False,False,lingeling,0.322164,0.383153,0.363448,0.019705,118.931,False,164.101,176.678,174.167,2.51112,107.664,False,10.8587,10.8168,10.4373,0.379513,99.6141,False,True,830.0,19.0,24.0,0.0,0.0,25.0,324517.0,7161492.0,68.0,32.0,508299779,9.2
6a0114308a8afc1a5b9e937217a01cdc.param,125.791298,True,False,False,lingeling,0.327698,0.378244,0.360548,0.017696,115.425,False,113.546,129.015,126.747,2.26814,113.624,False,11.9176,11.8862,11.436,0.450199,99.7364,False,True,1144.0,10.0,27.0,0.0,0.0,12.0,272935.0,5741759.0,79.0,21.0,24629714,10.8
