Streamliner,Instance,SolverSatisfiable,SavileRowTotalTime,SolverSolveTime,SolverTimeOut,SolverNodes,SavileRowMemOut,SavileRowTimeOut,BaseModelTime,Seed,RunId
7,52ce473a5d0fe8991b13951ba2c7529a.param,True,61.963,124.1,0.0,1230421.0,0,0,300,369468363,
7,52b4a3035e232b54ab6a6bd1722abde3.param,True,29.575,11.5,0.0,14901.0,0,0,300,1328670277,
7,f70e77dc502535f4e8695a2a4c424cb9.param,True,11.259,3.6,0.0,1012.0,0,0,300,1641440762,
7,434c7776166712ac7bd6d113a9ad23a9.param,True,13.414,4.1,0.0,693.0,0,0,300,2124404365,
7,487282987b197d4ff7b611fc119723a7.param,True,34.056,11.6,0.0,44801.0,0,0,300,1069948839,
7,eddce945df715d810e43dc35b6ae57eb.param,True,104.114,32.4,0.0,15788.0,0,0,300,841611709,
7,a792ca758fd8a760fc8492e177eadcd5.param,True,90.078,25.1,0.0,49580.0,0,0,300,601250847,
7,acf1685bc3970e1d84fd25653d9399b6.param,False,8.876,2.1,0.0,4623.0,0,0,300,414963117,
7,1097d09a8c6a7ce32a6b28a44ec1e193.param,False,8.693,2.1,0.0,0.0,0,0,300,597684715,
7,57255997ca50cd5404e032bbdb2038ef.param,False,12.054,0.0,0.0,0.0,0,0,300,2079374523,
7,7f4cbcdade8fa84be453bd546e30d612.param,True,8.977,4.1,0.0,3852.0,0,0,300,529417144,
7,616536bb64df66b5c78a980e81bb8f75.param,True,8.231,6.8,0.0,2507.0,0,0,300,2079374523,
7,429dae3794ee522d13c17f2a54206fd4.param,True,10.666,3.9,0.0,2260.0,0,0,300,1745685560,
7,9476abb29ea2f6c446de7d5d60268856.param,True,46.706,31.5,0.0,87052.0,0,0,300,1051419138,
7,49278a655fae935d84569c76b5bb532b.param,True,9.546,8.7,0.0,6535.0,0,0,300,1745685560,
7,192628bf0bc1ac684b0f5f8293620fc1.param,True,13.878,5.5,0.0,510.0,0,0,300,597684715,
7,421b3adceec1d32bdcd9fc7c4bb0829a.param,True,13.485,6.2,0.0,3088.0,0,0,300,2079374523,
7,16d05d283162f5207f81f6312abe5f5c.param,True,79.475,34.6,0.0,33915.0,0,0,300,938335154,
7,fdcdafa1ed19b82a574ebb919f1cd638.param,True,12.493,7.7,0.0,324.0,0,0,300,1944277308,
7,a896ded9ae94c2dd8befbca85e8dfc50.param,True,18.549,9.7,0.0,4254.0,0,0,300,472156590,
7,8e42cff39d65447c56d4240a564cd2a6.param,True,6.456,5.0,0.0,1414.0,0,0,300,572465125,
7,12521717913f72970a266a001c7de4bd.param,True,6.226,5.9,0.0,142.0,0,0,300,871604110,
7,125dd5dbff9f105509075f33b07d71e0.param,True,109.472,61.4,0.0,57361.0,0,0,300,2124404365,
7,ac4363749db7fec1fb1267ff332ed79a.param,True,18.776,16.2,0.0,280.0,0,0,300,2079374523,
7,4924b942b0e394114ed8bf22f04c751b.param,True,115.659,25.9,0.0,39099.0,0,0,300,1862403973,
7,94d750e0e99ecacce36e9ed95ca3c431.param,True,22.357,16.6,0.0,1641.0,0,0,300,1745685560,
7,db0c930e7b93427d0ad6044bef80a402.param,True,11.507,6.9,0.0,14781.0,0,0,300,572465125,
7,94d34c787ccbd75aa1d26093abeedce8.param,True,99.711,30.0,0.0,36163.0,0,0,300,2138789403,
7,64c5e52039e6af25410bce4f755735f3.param,True,28.054,16.7,0.0,24013.0,0,0,300,414963117,
7,d62d7dba13e4859057799f83ce573f0a.param,True,7.37,6.5,0.0,155.0,0,0,300,49586643,
7,8a52141de0fd73a86f53873eed36620d.param,True,16.075,18.8,0.0,545.0,0,0,300,898484186,
7,9cea809c5db9c169b1c21ee7ddb01a99.param,True,14.705,10.7,0.0,559.0,0,0,300,1944277308,
7,10ea753c71325184a1b02d5cbc31a074.param,True,4.49,3.5,0.0,108.0,0,0,300,898484186,
7,692304dad90dfaa24b6e778bca5b0124.param,True,10.35,6.1,0.0,1114.0,0,0,300,1809274823,
7,232cf5495c8a7f6694635f2709b84c5f.param,True,23.65,20.4,0.0,12762.0,0,0,300,49586643,
7,305ad9e376548d86456cfc3506682ba2.param,True,64.17399999999999,38.2,0.0,44351.0,0,0,300,2079374523,
7,f00c51bb7272a7a1a30885d41b82cea3.param,True,114.311,30.2,0.0,34731.0,0,0,300,1069948839,
7,fc5004f9f794fa9e76afbe7cfea38423.param,True,144.91299999999995,75.9,0.0,97890.0,0,0,300,1069948839,
7,ef2c9230ee430d7bfe838aedc258205f.param,True,46.495,16.9,0.0,1284.0,0,0,300,1809274823,
7,5668120c537df3c234216cf5d8604d87.param,True,30.909,13.1,0.0,875.0,0,0,300,1809274823,
7,a9a50bf2548a31c2e6cbe92a30bc3af1.param,True,6.9110000000000005,6.0,0.0,634.0,0,0,300,597684715,
7,8e443359aaa5b8e4aeadd0bedfc66fb7.param,True,39.354,16.4,0.0,7731.0,0,0,300,49586643,
7,d8afee10971f8219ea774eda5513220f.param,True,10.822,6.4,0.0,5070.0,0,0,300,597684715,
7,5790b26ac5be9b98ee421bee223517a6.param,True,7.734,7.1,0.0,154.0,0,0,300,1745685560,
7,136f68b16f14dcda3f36feacbd20332b.param,True,18.418,16.1,0.0,8488.0,0,0,300,49586643,
7,8ac10728fea0f359083a1cb2e69d581f.param,True,28.261,15.4,0.0,2028.0,0,0,300,1944277308,
7,79a84f86c634e6aa5daac324d4e21bfa.param,True,10.975,11.1,0.0,3091.0,0,0,300,1745685560,
7,d5bca02e82f8cf74e4cb4a9a9e07682f.param,True,8.107999999999999,6.2,0.0,262.0,0,0,300,529417144,
7,e8d015dc4f53f79ccb44c5cbbf5c4e27.param,True,37.768,13.4,0.0,4764.0,0,0,300,1944277308,
7,7092d264f4cc3324bdf01e75d8617fdb.param,True,141.25,44.3,0.0,33453.0,0,0,300,1931197912,
7,0bf7730aab4c4d63c32a6b84ec79d761.param,True,25.734,13.9,0.0,979.0,0,0,300,472156590,
7,48b247f7fe77d5d20b31ba509c7ecc9a.param,True,8.752,7.2,0.0,184.0,0,0,300,1037183978,
7,7115a05184d5af80c4d14ed51dcb9a26.param,True,54.567,17.3,0.0,58679.0,0,0,300,898484186,
7,6eb23e8808dcc9cf73ed019ac725bb8b.param,True,135.91899999999998,121.0,0.0,121357.0,0,0,300,1716769868,
7,ce708ef0e955103c83ba904923d7e788.param,True,38.895,19.6,0.0,15169.0,0,0,300,1809274823,
7,db2c8403302936bae4ecab6808599fb6.param,True,10.851,9.3,0.0,1568.0,0,0,300,1037183978,
7,a4156998ab4906de45a4217db0ce5757.param,True,8.487,4.7,0.0,303.0,0,0,300,1809274823,
7,31fd46495d8730f92150630e006d0b6f.param,True,167.53099999999995,67.5,0.0,55500.0,0,0,300,938335154,
