Unnamed: 0,Instance,TotalTime,Satisfiable,Killed,conjure_RealTime,conjure_CPUTime,conjure_CPUUserTime,conjure_CPUSystemTime,conjure_CPUUsage,savilerow_RealTime,savilerow_CPUTime,savilerow_CPUUserTime,savilerow_CPUSystemTime,savilerow_CPUUsage,chuffed_RealTime,chuffed_CPUTime,chuffed_CPUUserTime,chuffed_CPUSystemTime,chuffed_CPUUsage,solver_satisfiable,solver_nodes,solver_failures,solver_restarts,solver_variables,solver_intVars,solver_boolVariables,solver_propagators,solver_propagations,solver_peakDepth,solver_nogoods,solver_backjumps,solver_peakMem,solver_time,solver_initTime,solver_solveTime,solver_objective,solver_baseMem,solver_trailMem,solver_randomSeed
895,9eb331ffcaa2060078765b54cdf308d5.param,99.551965,True,False,0.430165,0.410709,0.361964,0.048745,95.4771,14.53,27.9313,26.8583,1.07304,192.232,84.5918,84.1044,83.9918,0.112528,99.4237,True,948284.0,91037.0,254.0,141616.0,16473.0,125141.0,3869.0,62287734.0,1141.0,91037.0,753413.0,0.0,84.409,0.462,83.947,-1.0,0.0,0.42,81348047.0
896,d1fcc7297d7f9cf840931d9437bd524d.param,27.998439,True,False,0.492289,0.404123,0.349224,0.054899,82.0906,18.8268,30.5581,29.3404,1.21766,162.312,8.67935,8.6187,8.55203,0.066672,99.3012,True,28885.0,5201.0,23.0,140088.0,16335.0,123751.0,2539.0,4049047.0,924.0,5201.0,7952.0,0.0,8.598,0.472,8.126,-1.0,0.0,0.42,19371032.0
897,a7561348b83a511b2d47826aa46b1730.param,17.602946000000003,True,False,0.477156,0.445817,0.38806,0.057757,93.4321,8.27183,19.0262,18.3105,0.715691,230.011,8.85396,8.79736,8.76551,0.031851,99.3607,True,70309.0,10004.0,35.0,73856.0,8671.0,65183.0,1551.0,4760145.0,997.0,10004.0,46134.0,0.0,8.796,0.246,8.55,-1.0,0.0,0.28,393115690.0
898,57c24713c60b84e1c7c375c9e37550db.param,317.777443,True,False,0.499443,0.450419,0.393726,0.056693,90.1843,105.429,120.913,118.607,2.30602,114.687,211.849,210.762,210.563,0.199103,99.4868,True,1396842.0,38453.0,126.0,332951.0,37996.0,294953.0,3336.0,44659947.0,3089.0,38453.0,1228048.0,0.0,211.645,1.302,210.343,-1.0,0.0,0.94,364773034.0
899,6584ac5d969d0dd0771198405090c996.param,23.218631,True,False,0.429241,0.375671,0.351659,0.024012,87.5199,4.12119,13.7739,13.3135,0.460333,334.22,18.6682,18.5329,18.4743,0.058669,99.2752,True,311834.0,73529.0,191.0,51126.0,6048.0,45076.0,1954.0,21040675.0,737.0,73529.0,197973.0,0.0,18.574,0.159,18.415,-1.0,0.0,0.19,1646195835.0
900,87348c6041796d1a3b27ea145e32ba67.param,34.274812,True,False,0.481512,0.459882,0.427437,0.032445,95.5079,21.6797,35.1045,33.7907,1.31381,161.924,12.1136,12.0552,11.9805,0.074679,99.518,True,105235.0,4731.0,21.0,157270.0,18241.0,139027.0,2537.0,2428858.0,1243.0,4731.0,84581.0,0.0,11.961,0.504,11.457,-1.0,0.0,0.63,716030871.0
901,22bdd17c267312b83a8fa2aea7e654ac.param,33.844638,True,False,0.542238,0.481828,0.413615,0.068213,88.8591,17.174,28.6514,27.4151,1.2363,166.83,16.1284,16.0418,15.9274,0.114359,99.4629,True,85354.0,9921.0,34.0,125232.0,14703.0,110527.0,2591.0,6784706.0,1203.0,9921.0,50271.0,0.0,16.071,0.446,15.625,-1.0,0.0,0.42,1909228284.0
902,a1ec3c8b8fa3c7ca984c9d3f04522cd8.param,12.427348,True,False,0.358478,0.369838,0.351839,0.017999,103.169,3.75983,13.1275,12.6712,0.456278,349.151,8.30904,8.24317,8.21437,0.028801,99.2072,True,138191.0,29923.0,94.0,51126.0,6048.0,45076.0,1954.0,11361863.0,489.0,29923.0,87888.0,0.0,8.28,0.155,8.125,-1.0,0.0,0.19,1646195835.0
903,3b869673deda779b6b151bb72d37bf64.param,9.350498,True,False,0.537438,0.458752,0.398194,0.060558,85.3591,3.36314,13.7419,13.2925,0.44937,408.603,5.44992,5.41648,5.39063,0.025854,99.3864,True,69769.0,24410.0,75.0,31622.0,3840.0,27780.0,1722.0,8954595.0,475.0,24410.0,32751.0,0.0,5.413,0.099,5.314,-1.0,0.0,0.12,1724245322.0
904,5b162450cd708620abf9d7a6bc426533.param,228.081595,True,False,0.511695,0.469092,0.37414,0.094952,91.6741,32.5779,44.1973,42.8716,1.32573,135.667,194.992,193.807,193.678,0.128397,99.3923,True,1421072.0,56425.0,151.0,168563.0,19600.0,148961.0,2868.0,55356147.0,2600.0,56425.0,1248311.0,0.0,194.84,0.545,194.295,-1.0,0.0,0.63,750180309.0
905,5c81cf2355fe93c5e7e7b5672c0095c9.param,22.160518,True,False,0.520088,0.456759,0.426533,0.030226,87.8234,13.4231,24.9938,23.9448,1.049,186.201,8.21733,8.17424,8.10657,0.067675,99.4757,True,109651.0,5851.0,26.0,121323.0,14040.0,107281.0,1876.0,2616170.0,919.0,5851.0,88883.0,0.0,8.166,0.664,7.502,-1.0,0.0,0.42,1618562023.0
906,9f6cc17ddf53cec1195d896da1be2da8.param,244.91076,True,False,0.52976,0.421371,0.355211,0.06616,79.54,182.942,196.323,193.615,2.70789,107.315,61.439,61.0809,60.9165,0.164344,99.417,True,268821.0,11921.0,45.0,383022.0,43953.0,339067.0,4581.0,14905214.0,2972.0,11921.0,196958.0,0.0,61.216,1.341,59.875,-1.0,0.0,1.41,1474081920.0
907,53f9fcac908628cd19a10b6ac5f3e39f.param,102.474742,True,False,0.743542,0.698094,0.649275,0.048819,93.8876,20.1888,31.851,30.5949,1.25604,157.765,81.5424,81.1045,80.993,0.111461,99.4629,True,709628.0,61238.0,163.0,155138.0,17917.0,137219.0,2265.0,32816664.0,2278.0,61238.0,548829.0,0.0,81.428,0.506,80.922,-1.0,0.0,0.63,81348047.0
908,be450fcdbb301237e77fc8266f7af688.param,911.050515,True,False,0.50882,0.433514,0.360694,0.07282,85.1999,910.512,909.396,906.758,2.63811,99.8774,0.029695,0.006009,0.002009,0.004,20.2358,True,,,,,,,,,,,,,,,,,,,
909,69ab92460577f3619b709c2a4a2f5b79.param,68.049186,True,False,0.511786,0.415597,0.350916,0.064681,81.2052,53.0486,67.2427,65.7094,1.53334,126.757,14.4888,14.4093,14.3217,0.08761,99.4516,True,48459.0,5474.0,23.0,234963.0,26928.0,208033.0,2740.0,4444084.0,1795.0,5474.0,21291.0,0.0,14.364,1.185,13.179,-1.0,0.0,0.94,508299779.0
910,7b9d584e1abbbf2a0e5f5cdc40f56f51.param,66.37584799999999,True,False,0.505448,0.43944,0.370637,0.068803,86.9407,12.9777,23.145,22.1656,0.979389,178.345,52.8927,52.561,52.4765,0.084484,99.3729,True,532164.0,32406.0,99.0,104427.0,12312.0,92113.0,2332.0,18187915.0,1039.0,32406.0,437678.0,0.0,52.783,0.497,52.286,-1.0,0.0,0.42,1457301386.0
911,05686ebbbcd13f987b24790c983319ce.param,40.867466,True,False,0.604066,0.548915,0.475072,0.073843,90.8701,22.2534,36.0566,34.7694,1.28727,162.027,18.01,17.8952,17.8235,0.071645,99.3622,True,129604.0,8325.0,31.0,157270.0,18241.0,139027.0,2537.0,3928052.0,1411.0,8325.0,99358.0,0.0,17.922,0.494,17.428,-1.0,0.0,0.63,1618562023.0
912,081ac200eb6132a4e254a13db49937f2.param,159.279493,True,False,0.432293,0.383383,0.35766,0.025723,88.6859,109.567,127.693,125.33,2.36209,116.543,49.2802,48.9751,48.8266,0.148442,99.3808,True,343609.0,15322.0,57.0,341094.0,39501.0,301591.0,8275.0,21780229.0,2088.0,15322.0,269267.0,0.0,49.082,1.108,47.974,-1.0,0.0,1.41,1909228284.0
913,702205e643376251fa3aba0972d956b1.param,219.001115,True,False,0.516015,0.430355,0.379325,0.05103,83.3997,54.8211,69.0905,67.6363,1.45419,126.029,163.664,162.677,162.52,0.156203,99.3969,True,980708.0,37800.0,122.0,218379.0,25272.0,193105.0,3316.0,39961012.0,2319.0,37800.0,825369.0,0.0,163.507,1.209,162.298,-1.0,0.0,0.94,508299779.0
914,b30c8d89e8aed09cbd23c11cd37f0507.param,17.724746,True,False,0.458126,0.403866,0.346995,0.056871,88.1561,8.40999,20.0738,19.3292,0.744609,238.69,8.85663,8.7958,8.74115,0.054651,99.3131,True,148234.0,15506.0,58.0,71520.0,8613.0,62905.0,3457.0,8869777.0,925.0,15506.0,113148.0,0.0,8.793,0.33,8.463,-1.0,0.0,0.28,364773034.0
915,e080b060ad30132128f09e40a226414b.param,50.52568,True,False,0.44938,0.414158,0.351541,0.062617,92.1621,19.7428,32.2214,31.0091,1.21227,163.206,30.3335,30.1053,30.0207,0.084628,99.2477,True,290025.0,11654.0,43.0,149299.0,17360.0,131937.0,2548.0,8008877.0,1781.0,11654.0,246252.0,0.0,30.194,0.472,29.722,-1.0,0.0,0.63,491094124.0
916,7bf9e268f3702da9b045cb16ac46dc3a.param,55.737351,True,False,0.013151,0.48912,0.462234,0.026886,3719.26,15.1558,29.0264,27.9605,1.06592,191.52,40.5684,40.2931,40.1778,0.115291,99.3214,True,255373.0,24201.0,74.0,147318.0,16905.0,130411.0,1821.0,9094236.0,1841.0,24201.0,190846.0,0.0,40.448,0.488,39.96,-1.0,0.0,0.42,569459731.0
917,f623c3ea1c0d70aaf79f7924bd040abf.param,22.885729,True,False,0.525839,0.45101,0.398966,0.052044,85.7696,9.19689,18.5085,17.7828,0.725716,201.247,13.163,13.0401,12.9656,0.074576,99.0665,True,238865.0,14001.0,51.0,96983.0,11180.0,85801.0,1384.0,4164137.0,1359.0,14001.0,198983.0,0.0,13.105,0.374,12.731,-1.0,0.0,0.28,364773034.0
918,ab5386fba7a79ddf6171c5c3298b8ae6.param,22.497049,True,False,0.418979,0.375012,0.35294,0.022072,89.5062,14.7508,27.0563,25.9706,1.08569,183.423,7.32727,7.6739,7.61918,0.054717,104.731,True,155668.0,4095.0,16.0,110373.0,12870.0,97501.0,2014.0,2414289.0,748.0,4095.0,141715.0,0.0,7.717,0.345,7.372,-1.0,0.0,0.42,1724245322.0
919,31af1a54643cc50e4050e81190566594.param,35.380141,True,False,0.565541,0.491057,0.401825,0.089232,86.8296,20.582,31.4578,30.2163,1.24149,152.841,14.2326,14.1308,14.0522,0.078669,99.2847,True,159680.0,5801.0,26.0,139667.0,16240.0,123425.0,2388.0,5277390.0,1051.0,5801.0,136497.0,0.0,14.149,0.433,13.716,-1.0,0.0,0.42,1618562023.0
920,46ad7897556da566b80cff509d5d4aa2.param,245.180922,True,False,0.513122,0.424026,0.354772,0.069254,82.6365,58.7178,71.0012,69.5477,1.45349,120.919,185.95,184.694,184.561,0.133311,99.3248,True,1552412.0,30322.0,94.0,222588.0,25707.0,196879.0,3215.0,36814511.0,2063.0,30322.0,1432446.0,0.0,185.773,0.776,184.997,-1.0,0.0,0.94,19371032.0
921,48971ab1464d6e93409010049afbb9df.param,62.083037,True,False,0.433637,0.394636,0.372053,0.022583,91.0061,49.519,61.0526,59.5904,1.46225,123.291,12.1304,12.0753,11.907,0.168327,99.5461,True,90324.0,5077.0,22.0,174048.0,20295.0,153751.0,3139.0,4515359.0,1724.0,5077.0,65212.0,0.0,12.043,0.694,11.349,-1.0,0.0,0.63,1909228284.0
922,2179a74cfb98c51910a750ef5e549464.param,61.935548,True,False,0.447548,0.387504,0.364639,0.022865,86.5838,45.8267,59.0995,57.6925,1.40702,128.963,15.6613,15.587,15.3869,0.200079,99.5256,True,127913.0,8067.0,31.0,194690.0,22848.0,171840.0,6282.0,8406372.0,1338.0,8067.0,99254.0,0.0,15.559,0.775,14.784,-1.0,0.0,0.63,508299779.0
923,e2fe1759a5f405f8e3cf87cade323ee3.param,30.570494,True,False,0.518164,0.442016,0.374306,0.06771,85.3042,3.90343,15.0738,14.5974,0.476371,386.168,26.1489,26.0187,25.9371,0.081654,99.5024,True,352476.0,149507.0,365.0,38819.0,4788.0,34029.0,3099.0,59923983.0,604.0,149507.0,143196.0,0.0,26.088,0.169,25.919,-1.0,0.0,0.19,508299779.0
924,153f74e850918feeca259be14291ea29.param,63.997103,True,False,0.681903,0.593042,0.512027,0.081015,86.9687,18.9405,32.5737,31.3421,1.23161,171.979,44.3747,44.092,43.8969,0.195071,99.363,True,381308.0,30669.0,95.0,140586.0,16632.0,123952.0,5230.0,31712251.0,1717.0,30669.0,292381.0,0.0,44.282,0.612,43.67,-1.0,0.0,0.63,1646195835.0
925,256d6e5aa03c0c9404f812523d5f93a0.param,12.00932,True,False,0.58548,0.513814,0.466953,0.046861,87.7594,6.63152,15.8943,15.3083,0.586079,239.679,4.79232,4.74015,4.69932,0.040836,98.9115,True,78374.0,5581.0,23.0,72168.0,8415.0,63751.0,1339.0,2194570.0,735.0,5581.0,63211.0,0.0,4.725,0.216,4.509,-1.0,0.0,0.28,1724245322.0
926,73d982b6b089e981355d519514f61016.param,25.014191000000004,True,False,0.557491,0.500528,0.43781,0.062718,89.7822,12.6109,24.7339,23.6791,1.05485,196.132,11.8458,11.7903,11.7316,0.058678,99.5313,True,97455.0,6404.0,30.0,121413.0,14022.0,107389.0,1790.0,3894023.0,1219.0,6404.0,75174.0,0.0,11.761,0.627,11.134,-1.0,0.0,0.42,19371032.0
927,24eb8e0b7b316e66d01149b506c26033.param,28.322679,True,False,0.417699,0.372337,0.350243,0.022094,89.14,20.5488,32.2117,30.9541,1.25758,156.757,7.35618,7.32098,7.24029,0.08069,99.5215,True,139139.0,2607.0,14.0,135843.0,15840.0,120001.0,2464.0,2392511.0,1387.0,2607.0,125457.0,0.0,7.282,0.46,6.822,-1.0,0.0,0.42,19371032.0
928,79fcf305f823f3f3af5ea34d818e6132.param,64.27469,True,False,0.44755,0.419014,0.398147,0.020867,93.624,56.3573,69.8036,68.3391,1.4646,123.859,7.46984,7.4321,7.33351,0.09859,99.4947,True,15650.0,1303.0,7.0,200654.0,23273.0,177379.0,3217.0,1297318.0,1690.0,1303.0,6054.0,0.0,7.329,1.081,6.248,-1.0,0.0,0.63,19371032.0
929,65ef0dfb1ab7ea9a9b55d457508cd9c1.param,186.361273,True,False,0.471673,0.382496,0.358702,0.023794,81.0935,125.695,140.805,138.416,2.38933,112.021,60.1946,59.8239,59.5935,0.230326,99.3841,True,536704.0,15347.0,57.0,351430.0,40698.0,310730.0,8522.0,27996466.0,1836.0,15347.0,468486.0,0.0,59.895,1.169,58.726,-1.0,0.0,1.41,1909228284.0
930,230a62cca6a364eeef31e06b5e3bf5ff.param,234.542678,True,False,0.469578,0.424455,0.368757,0.055698,90.3908,153.428,165.987,163.345,2.64258,108.186,80.6451,80.1712,79.6885,0.482734,99.4123,True,279050.0,13692.0,48.0,344865.0,39690.0,305173.0,4498.0,14970905.0,2802.0,13692.0,198755.0,0.0,80.322,1.392,78.93,-1.0,0.0,1.41,508299779.0
931,24c2ce04cb769a704aead8a50e4387f4.param,107.821531,True,False,0.465531,0.422198,0.361998,0.0602,90.6917,14.5337,27.1414,26.112,1.02939,186.749,92.8223,92.2338,92.0327,0.201086,99.366,True,629464.0,56005.0,150.0,118863.0,13860.0,105001.0,2164.0,24585831.0,1431.0,56005.0,481122.0,0.0,92.741,0.415,92.326,-1.0,0.0,0.42,750180309.0
932,8280cecbbaae5a3632a9cd236d6340bb.param,18.605697,True,False,0.472227,0.37471,0.35278,0.02193,79.3496,11.0652,23.0053,22.2042,0.801069,207.907,7.06827,7.07644,7.01977,0.056666,100.116,True,132661.0,5214.0,23.0,103040.0,11951.0,91087.0,1687.0,2485751.0,982.0,5214.0,115256.0,0.0,7.059,0.591,6.468,-1.0,0.0,0.42,132362068.0
933,6624c9eaf80b5ec6aca8872682415d50.param,211.990811,True,False,0.438011,0.39437,0.369056,0.025314,90.0366,115.512,129.717,127.505,2.21119,112.297,96.0408,95.4888,95.1633,0.3255,99.4253,True,434806.0,15393.0,57.0,279039.0,32292.0,246745.0,4216.0,21239655.0,2060.0,15393.0,346451.0,0.0,95.894,1.229,94.665,-1.0,0.0,0.94,508299779.0
934,a283a68c862be3a50c7f5c7d6bd16271.param,125.120156,True,False,0.838056,0.801391,0.784824,0.016567,95.625,110.922,123.171,120.928,2.24286,111.042,13.3601,13.2607,12.951,0.309736,99.2561,True,11888.0,1007.0,6.0,283483.0,32680.0,250801.0,3884.0,850953.0,2644.0,1007.0,2619.0,0.0,13.112,1.094,12.018,-1.0,0.0,0.94,1909228284.0
935,bf06156e859c2d414c173dd3435f9039.param,85.91691,True,False,0.90431,0.807428,0.739071,0.068357,89.2866,17.5635,29.4062,28.278,1.1282,167.428,67.4491,67.2377,67.0167,0.220945,99.6865,True,1163950.0,65503.0,181.0,143156.0,16800.0,126354.0,4644.0,37641755.0,1579.0,65503.0,1001689.0,0.0,67.457,0.559,66.898,-1.0,0.0,0.63,1909228284.0
936,524b6dc9a5d62320d01d8b6136a8d265.param,30.582322,True,False,0.531712,0.428621,0.365629,0.062992,80.6115,22.8312,33.3934,32.0739,1.3195,146.262,7.21941,7.21404,7.1403,0.073731,99.9256,True,84746.0,2362.0,13.0,179043.0,20640.0,158401.0,2484.0,1992649.0,1447.0,2362.0,71432.0,0.0,7.148,0.563,6.585,-1.0,0.0,0.63,569459731.0
937,e5c92ce7f3a42b337113be5e4df1a5af.param,136.114701,True,False,0.515901,0.474313,0.438412,0.035901,91.9388,48.3268,59.6947,58.2132,1.48147,123.523,87.272,86.7677,86.6415,0.12624,99.4221,True,817058.0,28277.0,90.0,188049.0,21762.0,166285.0,2866.0,21060525.0,2143.0,28277.0,714425.0,0.0,87.176,0.636,86.54,-1.0,0.0,0.63,81348047.0
938,6bf22a8a47ec99fc2043be34bda85dae.param,48.98625200000001,True,False,0.696052,0.651141,0.588012,0.063129,93.5477,20.0832,32.9076,31.7604,1.14716,163.856,28.207,28.0452,27.9637,0.081551,99.4264,True,332877.0,16497.0,62.0,157139.0,18032.0,139105.0,1936.0,8733847.0,1951.0,16497.0,280027.0,0.0,28.103,0.734,27.369,-1.0,0.0,0.63,569459731.0
939,781cdf125da2f98ea9fe795e49f0b247.param,36.930358,True,False,0.441658,0.399794,0.345805,0.053989,90.5212,20.401,31.3174,30.1929,1.1245,153.509,16.0877,15.9542,15.7654,0.188832,99.1704,True,112057.0,4096.0,16.0,157719.0,18252.0,139465.0,2416.0,2677803.0,1146.0,4096.0,95791.0,0.0,15.97,0.873,15.097,-1.0,0.0,0.63,569459731.0
940,8d3946c32295244741d55e2baf534ac1.param,61.927348,True,False,0.455048,0.408637,0.354231,0.054406,89.8008,44.8008,58.3448,56.9741,1.3707,130.231,16.6715,16.5449,16.4474,0.097501,99.2408,True,32431.0,4707.0,21.0,193963.0,22360.0,171601.0,2684.0,2612558.0,1313.0,4707.0,11084.0,0.0,16.56,1.059,15.501,-1.0,0.0,0.63,1618562023.0
941,810d9e406bcac839527c9f4a2846178a.param,256.964762,True,False,0.499762,0.41901,0.3537,0.06531,83.8419,104.232,119.293,117.113,2.1799,114.449,152.233,151.332,151.168,0.164259,99.4078,True,894469.0,25652.0,79.0,278941.0,32054.0,246885.0,3502.0,24721005.0,3067.0,25652.0,784956.0,0.0,152.017,0.947,151.07,-1.0,0.0,0.94,716030871.0
942,7c94ac9b2a764229d1685140d1343c47.param,92.966393,True,False,0.425093,0.382755,0.355415,0.02734,90.0403,62.6447,74.7515,73.162,1.58956,119.326,29.8966,29.7033,29.5304,0.172957,99.3535,True,214631.0,14188.0,51.0,297503.0,33796.0,263705.0,2520.0,8344535.0,2102.0,14188.0,157909.0,0.0,29.736,1.581,28.155,-1.0,0.0,0.94,19371032.0
943,cd99d29d088dbec5563f5df16c72b8d6.param,42.462311,True,False,0.532011,0.441523,0.349337,0.092186,82.9913,18.6507,28.8398,27.8028,1.03706,154.631,23.2796,23.1222,23.0143,0.107893,99.3242,True,266684.0,15032.0,55.0,125219.0,14560.0,110657.0,2148.0,8711537.0,1104.0,15032.0,217540.0,0.0,23.208,0.392,22.816,-1.0,0.0,0.42,1618562023.0
944,3afdf3b2e9a39cf81b677856f0ad3621.param,64.728249,True,False,0.470739,0.407235,0.34801,0.059225,86.5097,6.32761,14.8877,14.2675,0.620239,235.281,57.9299,57.565,57.4744,0.09059,99.3702,True,416735.0,110338.0,255.0,66226.0,7920.0,58304.0,2930.0,65614358.0,756.0,110338.0,238532.0,0.0,57.845,0.201,57.644,-1.0,0.0,0.28,1909228284.0
945,a66c87f42981ef24dec3e87a1853fe34.param,64.239135,True,False,0.498535,0.420407,0.35494,0.065467,84.3285,18.1467,29.6847,28.4313,1.25346,163.582,45.5939,45.2944,45.1969,0.097517,99.343,True,411621.0,15619.0,59.0,139667.0,16240.0,123425.0,2388.0,11163640.0,1725.0,15619.0,356592.0,0.0,45.503,0.747,44.756,-1.0,0.0,0.42,750180309.0
946,baa0dd0e1fd549be98c52bb66b0c5f56.param,39.774701,True,False,0.489521,0.420909,0.351989,0.06892,85.9839,32.9961,49.3633,47.9164,1.44684,149.603,6.28908,6.23983,6.13024,0.109588,99.2168,True,68290.0,4064.0,16.0,327723.0,37576.0,290145.0,7635.0,5410959.0,1188.0,4064.0,53529.0,0.0,6.112,1.058,5.054,-1.0,0.0,1.41,1457301386.0
947,6f6539cdca3bf51d1c6eb1404ce057fd.param,75.950097,True,False,0.410697,0.371466,0.340983,0.030483,90.4477,12.2625,25.416,24.4656,0.95039,207.265,63.2769,62.7967,62.6518,0.144895,99.2411,True,482630.0,65046.0,178.0,106506.0,12600.0,93904.0,3982.0,51552425.0,1152.0,65046.0,342031.0,0.0,63.177,0.47,62.707,-1.0,0.0,0.42,1646195835.0
948,85c5d4ed2f49b6d86124b8f913fabf2d.param,59.22993099999999,True,False,0.458721,0.418138,0.343017,0.075121,91.153,52.7769,66.0232,64.471,1.55218,125.099,5.99431,5.92952,5.81798,0.11154,98.919,True,53723.0,2242.0,12.0,286690.0,33440.0,253248.0,11773.0,3437675.0,1440.0,2242.0,43234.0,0.0,5.839,1.0,4.839,-1.0,0.0,1.41,1457301386.0
949,07c5f13f75eb3cd065fdc2dbe62ec35c.param,165.49819399999998,True,False,0.956814,0.874216,0.816853,0.057363,91.3674,5.17438,15.8572,15.2619,0.595323,306.456,159.367,158.844,158.721,0.12338,99.6719,True,1381789.0,393813.0,834.0,54258.0,6534.0,47722.0,2638.0,154207635.0,768.0,393813.0,775324.0,0.0,159.771,0.298,159.473,-1.0,0.0,0.28,132362068.0
950,078c514aaa9739e01c7337a1c329e04b.param,38.288615,True,False,0.458115,0.364866,0.34891,0.015956,79.6451,10.404,20.2342,19.3544,0.879781,194.484,27.4265,27.2474,27.1717,0.075721,99.3469,True,468072.0,23629.0,71.0,105955.0,12320.0,93633.0,1828.0,10110503.0,1501.0,23629.0,406437.0,0.0,27.31,0.332,26.978,-1.0,0.0,0.42,716030871.0
951,5523b0f0dd4179da430d659df803c985.param,90.549263,True,False,0.563953,0.810812,0.744172,0.06664,143.773,8.70311,18.8184,18.093,0.725487,216.227,81.2822,80.8081,80.6837,0.124387,99.4167,True,649434.0,155451.0,382.0,94360.0,11115.0,83243.0,3299.0,80799159.0,1043.0,155451.0,372591.0,0.0,81.225,0.537,80.688,-1.0,0.0,0.42,81348047.0
952,7473a32ac56416bab70318f59f5f68d4.param,35.478232000000006,True,False,0.484832,0.396635,0.357901,0.038734,81.8087,18.1384,31.7428,30.4781,1.26464,175.003,16.855,16.7477,16.6411,0.106529,99.3634,True,128696.0,13785.0,49.0,182726.0,21120.0,161604.0,4290.0,13482621.0,952.0,13785.0,89032.0,0.0,16.744,0.794,15.95,-1.0,0.0,0.63,508299779.0
953,6a41cbb5cde4ad712878e2670f44c4eb.param,244.765516,True,False,0.473916,0.42206,0.362381,0.059679,89.058,98.1116,110.594,108.298,2.2957,112.723,146.18,145.343,145.18,0.163276,99.4277,True,725199.0,13795.0,49.0,260841.0,30186.0,230653.0,3946.0,23120611.0,2527.0,13795.0,648971.0,0.0,145.981,0.985,144.996,-1.0,0.0,0.94,508299779.0
954,ce7dcf57af458a2d758956903e938996.param,12.794029,True,False,0.435729,0.445096,0.426137,0.018959,102.15,5.29582,16.6314,16.0543,0.577125,314.048,7.06248,7.02375,6.99787,0.025887,99.4517,True,129378.0,25532.0,78.0,47430.0,5760.0,41668.0,2554.0,8751477.0,530.0,25532.0,84405.0,0.0,7.026,0.148,6.878,-1.0,0.0,0.19,1646195835.0
955,6399b342dfd598dca6184540daf90739.param,23.175619,True,False,0.467779,0.422188,0.365527,0.056661,90.2537,5.08284,15.3378,14.7533,0.58449,301.756,17.625,17.5769,17.5193,0.057654,99.7271,True,218848.0,52772.0,135.0,54258.0,6534.0,47722.0,2638.0,22665541.0,883.0,52772.0,130878.0,0.0,17.624,0.246,17.378,-1.0,0.0,0.19,364773034.0
956,9d74f29ef58fd0c9eb4c1ca2e8396902.param,19.744155,True,False,0.572215,0.510845,0.406224,0.104621,89.275,8.65654,19.1872,18.4552,0.732011,221.65,10.5154,10.4693,10.4245,0.044824,99.5613,True,241471.0,14400.0,54.0,76596.0,9075.0,67519.0,1863.0,5079962.0,1030.0,14400.0,198847.0,0.0,10.468,0.269,10.199,-1.0,0.0,0.28,750180309.0
957,dea13c4782ee6d4a9e182d44b6afc7cc.param,391.27391,True,False,0.46671,0.40307,0.348521,0.054549,86.3641,93.0292,106.844,105.029,1.81535,114.85,297.778,295.951,295.705,0.245831,99.3863,True,2512597.0,67589.0,190.0,308346.0,35640.0,272704.0,7150.0,86563549.0,2388.0,67589.0,2289123.0,0.0,297.486,1.03,296.456,-1.0,0.0,0.94,1909228284.0
958,67c1463d4b75f6338b77ddd7e6b57737.param,62.944104,True,False,0.435004,0.373011,0.354033,0.018978,85.7489,14.9445,25.1666,24.0741,1.09246,168.4,47.5646,47.3188,47.2113,0.107477,99.4831,True,714823.0,30403.0,95.0,139521.0,16146.0,123373.0,2146.0,16324211.0,1623.0,30403.0,623849.0,0.0,47.48,0.457,47.023,-1.0,0.0,0.42,1618562023.0
959,727fbb3bf5af60dd689b6ae9c2ff5f56.param,60.760417,True,False,0.501527,0.457702,0.421766,0.035936,91.2617,52.9666,67.5723,66.0513,1.52098,127.575,7.29229,7.25155,7.17186,0.079691,99.4414,True,14746.0,2758.0,14.0,232656.0,27000.0,205654.0,5968.0,3442265.0,1226.0,2758.0,3280.0,0.0,7.118,0.89,6.228,-1.0,0.0,0.94,1457301386.0
960,774a7adef1d5f08efb046fdb8f3b0a97.param,506.874897,True,False,0.461897,0.406779,0.351761,0.055018,88.067,359.111,374.882,372.067,2.81555,104.392,147.302,146.525,146.313,0.211985,99.4725,True,585848.0,17937.0,62.0,495006.0,57024.0,437980.0,10438.0,48597890.0,3435.0,17937.0,489224.0,0.0,146.931,1.853,145.078,-1.0,0.0,1.41,1457301386.0
961,1765f02fd7e79e9ce24481980008eb1a.param,74.945609,True,False,0.426809,0.370577,0.352528,0.018049,86.825,49.5341,62.8021,61.293,1.50911,126.786,24.9847,24.8326,24.7251,0.107489,99.3911,True,177941.0,10004.0,35.0,224283.0,25704.0,198577.0,2620.0,9307935.0,1746.0,10004.0,136400.0,0.0,24.849,0.73,24.119,-1.0,0.0,0.94,508299779.0
962,7a104fb8068d36f604bef0fbe84ec763.param,186.283167,True,False,0.572567,0.483748,0.415283,0.068465,84.4876,146.788,162.26,159.907,2.35242,110.54,38.9226,38.7203,38.549,0.171314,99.4801,True,136759.0,10476.0,38.0,427598.0,48545.0,379051.0,3469.0,9266123.0,2573.0,10476.0,87036.0,0.0,38.703,1.407,37.296,-1.0,0.0,1.41,364773034.0
